epsilon,alpha,t_env_seconds,classical_bias,quantum_bias,classical_win_probability,noisy_quantum_win_probability,noisy_gap,epsilon_threshold,required_trials,expected_quantum_wins,certification_p_value,previous_round_p_value,required_rate_hz,required_rate_khz,reference_hardware_rate_hz,reference_hardware_rate_pass
0.047,0.001,0.1,0.5,0.7071067811865475,0.75,0.8369363812353898,0.08693638123538983,0.2928932188134524,208,175,0.0009960673401003457,0.001124355398903197,2080.0,2.08,7900.0,True
0.047,0.001,10.0,0.5,0.7071067811865475,0.75,0.8369363812353898,0.08693638123538983,0.2928932188134524,208,175,0.0009960673401003457,0.001124355398903197,20.8,0.0208,7900.0,True
0.048,0.001,0.001,0.5,0.7071067811865475,0.75,0.8365828278447967,0.0865828278447966,0.2928932188134524,208,175,0.0009960673401003457,0.001124355398903197,208000.0,208.0,7900.0,False
0.048,0.001,0.1,0.5,0.7071067811865475,0.75,0.8365828278447967,0.0865828278447966,0.2928932188134524,208,175,0.0009960673401003457,0.001124355398903197,2080.0,2.08,7900.0,True
0.048,0.001,10.0,0.5,0.7071067811865475,0.75,0.8365828278447967,0.0865828278447966,0.2928932188134524,208,175,0.0009960673401003457,0.001124355398903197,20.8,0.0208,7900.0,True
0.049,0.001,0.001,0.5,0.7071067811865475,0.75,0.8362292744542033,0.08622927445420331,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,213000.0,213.0,7900.0,False
0.049,0.001,0.1,0.5,0.7071067811865475,0.75,0.8362292744542033,0.08622927445420331,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,2130.0,2.13,7900.0,True
0.049,0.001,10.0,0.5,0.7071067811865475,0.75,0.8362292744542033,0.08622927445420331,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,21.3,0.0213,7900.0,True
0.05,0.001,0.001,0.5,0.7071067811865475,0.75,0.8358757210636101,0.08587572106361002,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,213000.0,213.0,7900.0,False
0.05,0.001,0.1,0.5,0.7071067811865475,0.75,0.8358757210636101,0.08587572106361002,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,2130.0,2.13,7900.0,True
0.05,0.001,10.0,0.5,0.7071067811865475,0.75,0.8358757210636101,0.08587572106361002,0.2928932188134524,213,179,0.0009854560209440891,0.0011110577522204885,21.3,0.0213,7900.0,True
0.051,0.001,0.001,0.5,0.7071067811865475,0.75,0.8355221676730167,0.08552216767301674,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,218000.0,218.0,7900.0,False
0.051,0.001,0.1,0.5,0.7071067811865475,0.75,0.8355221676730167,0.08552216767301674,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,2180.0,2.18,7900.0,True
0.051,0.001,10.0,0.5,0.7071067811865475,0.75,0.8355221676730167,0.08552216767301674,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,21.8,0.0218,7900.0,True
0.052,0.001,0.001,0.5,0.7071067811865475,0.75,0.8351686142824235,0.0851686142824235,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,218000.0,218.0,7900.0,False
0.052,0.001,0.1,0.5,0.7071067811865475,0.75,0.8351686142824235,0.0851686142824235,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,2180.0,2.18,7900.0,True
0.052,0.001,10.0,0.5,0.7071067811865475,0.75,0.8351686142824235,0.0851686142824235,0.2928932188134524,218,183,0.0009736632964431322,0.0010965153629956986,21.8,0.0218,7900.0,True
0.053,0.001,0.001,0.5,0.7071067811865475,0.75,0.8348150608918302,0.08481506089183022,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,223000.0,223.0,7900.0,False
0.053,0.001,0.1,0.5,0.7071067811865475,0.75,0.8348150608918302,0.08481506089183022,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,2230.0,2.23,7900.0,True
0.053,0.001,10.0,0.5,0.7071067811865475,0.75,0.8348150608918302,0.08481506089183022,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,22.3,0.0223,7900.0,True
0.054,0.001,0.001,0.5,0.7071067811865475,0.75,0.8344615075012369,0.08446150750123693,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,223000.0,223.0,7900.0,False
0.054,0.001,0.1,0.5,0.7071067811865475,0.75,0.8344615075012369,0.08446150750123693,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,2230.0,2.23,7900.0,True
0.054,0.001,10.0,0.5,0.7071067811865475,0.75,0.8344615075012369,0.08446150750123693,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,22.3,0.0223,7900.0,True
0.055,0.001,0.001,0.5,0.7071067811865475,0.75,0.8341079541106436,0.08410795411064365,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,223000.0,223.0,7900.0,False
0.055,0.001,0.1,0.5,0.7071067811865475,0.75,0.8341079541106436,0.08410795411064365,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,2230.0,2.23,7900.0,True
0.055,0.001,10.0,0.5,0.7071067811865475,0.75,0.8341079541106436,0.08410795411064365,0.2928932188134524,223,187,0.0009608260843748449,0.0010808810091232665,22.3,0.0223,7900.0,True
0.056,0.001,0.001,0.5,0.7071067811865475,0.75,0.8337544007200504,0.08375440072005036,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,228000.0,228.0,7900.0,False
0.056,0.001,0.1,0.5,0.7071067811865475,0.75,0.8337544007200504,0.08375440072005036,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,2280.0,2.28,7900.0,True
0.056,0.001,10.0,0.5,0.7071067811865475,0.75,0.8337544007200504,0.08375440072005036,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,22.8,0.0228,7900.0,True
0.057,0.001,0.001,0.5,0.7071067811865475,0.75,0.8334008473294572,0.08340084732945713,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,228000.0,228.0,7900.0,False
0.057,0.001,0.1,0.5,0.7071067811865475,0.75,0.8334008473294572,0.08340084732945713,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,2280.0,2.28,7900.0,True
0.057,0.001,10.0,0.5,0.7071067811865475,0.75,0.8334008473294572,0.08340084732945713,0.2928932188134524,228,191,0.0009470715758432647,0.0010642960121242545,22.8,0.0228,7900.0,True
0.058,0.001,0.001,0.5,0.7071067811865475,0.75,0.8330472939388638,0.08304729393886384,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,233000.0,233.0,7900.0,False
0.058,0.001,0.1,0.5,0.7071067811865475,0.75,0.8330472939388638,0.08304729393886384,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,2330.0,2.33,7900.0,True
0.058,0.001,10.0,0.5,0.7071067811865475,0.75,0.8330472939388638,0.08304729393886384,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,23.3,0.0233,7900.0,True
0.059,0.001,0.001,0.5,0.7071067811865475,0.75,0.8326937405482706,0.08269374054827061,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,233000.0,233.0,7900.0,False
0.059,0.001,0.1,0.5,0.7071067811865475,0.75,0.8326937405482706,0.08269374054827061,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,2330.0,2.33,7900.0,True
0.059,0.001,10.0,0.5,0.7071067811865475,0.75,0.8326937405482706,0.08269374054827061,0.2928932188134524,233,195,0.0009325176320405187,0.0010468907903237856,23.3,0.0233,7900.0,True
0.06,0.001,0.001,0.5,0.7071067811865475,0.75,0.8323401871576772,0.08234018715767727,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,238000.0,238.0,7900.0,False
0.06,0.001,0.1,0.5,0.7071067811865475,0.75,0.8323401871576772,0.08234018715767727,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,2380.0,2.38,7900.0,True
0.06,0.001,10.0,0.5,0.7071067811865475,0.75,0.8323401871576772,0.08234018715767727,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,23.8,0.0238,7900.0,True
0.061,0.001,0.001,0.5,0.7071067811865475,0.75,0.831986633767084,0.08198663376708404,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,238000.0,238.0,7900.0,False
0.061,0.001,0.1,0.5,0.7071067811865475,0.75,0.831986633767084,0.08198663376708404,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,2380.0,2.38,7900.0,True
0.061,0.001,10.0,0.5,0.7071067811865475,0.75,0.831986633767084,0.08198663376708404,0.2928932188134524,238,199,0.0009172732139019824,0.0010287854333067312,23.8,0.0238,7900.0,True
0.062,0.001,0.001,0.5,0.7071067811865475,0.75,0.8316330803764908,0.08163308037649075,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,243000.0,243.0,7900.0,False
0.062,0.001,0.1,0.5,0.7071067811865475,0.75,0.8316330803764908,0.08163308037649075,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,2430.0,2.43,7900.0,True
0.062,0.001,10.0,0.5,0.7071067811865475,0.75,0.8316330803764908,0.08163308037649075,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,24.3,0.024300000000000002,7900.0,True
0.063,0.001,0.001,0.5,0.7071067811865475,0.75,0.8312795269858975,0.08127952698589752,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,243000.0,243.0,7900.0,False
0.063,0.001,0.1,0.5,0.7071067811865475,0.75,0.8312795269858975,0.08127952698589752,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,2430.0,2.43,7900.0,True
0.063,0.001,10.0,0.5,0.7071067811865475,0.75,0.8312795269858975,0.08127952698589752,0.2928932188134524,243,203,0.000901438831182942,0.001010090284504374,24.3,0.024300000000000002,7900.0,True
0.064,0.001,0.001,0.5,0.7071067811865475,0.75,0.8309259735953042,0.08092597359530418,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,247000.0,247.0,7900.0,False
0.064,0.001,0.1,0.5,0.7071067811865475,0.75,0.8309259735953042,0.08092597359530418,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,2470.0,2.47,7900.0,True
0.064,0.001,10.0,0.5,0.7071067811865475,0.75,0.8309259735953042,0.08092597359530418,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,24.7,0.0247,7900.0,True
0.065,0.001,0.001,0.5,0.7071067811865475,0.75,0.8305724202047109,0.08057242020471095,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,247000.0,247.0,7900.0,False
0.065,0.001,0.1,0.5,0.7071067811865475,0.75,0.8305724202047109,0.08057242020471095,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,2470.0,2.47,7900.0,True
0.065,0.001,10.0,0.5,0.7071067811865475,0.75,0.8305724202047109,0.08057242020471095,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,24.7,0.0247,7900.0,True
0.066,0.001,0.001,0.5,0.7071067811865475,0.75,0.8302188668141177,0.08021886681411766,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,247000.0,247.0,7900.0,False
0.066,0.001,0.1,0.5,0.7071067811865475,0.75,0.8302188668141177,0.08021886681411766,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,2470.0,2.47,7900.0,True
0.066,0.001,10.0,0.5,0.7071067811865475,0.75,0.8302188668141177,0.08021886681411766,0.2928932188134524,247,206,0.0009909065218760996,0.0011085567319429022,24.7,0.0247,7900.0,True
0.067,0.001,0.001,0.5,0.7071067811865475,0.75,0.8298653134235244,0.07986531342352443,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,252000.0,252.0,7900.0,False
0.067,0.001,0.1,0.5,0.7071067811865475,0.75,0.8298653134235244,0.07986531342352443,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,2520.0,2.52,7900.0,True
0.067,0.001,10.0,0.5,0.7071067811865475,0.75,0.8298653134235244,0.07986531342352443,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,25.2,0.0252,7900.0,True
0.068,0.001,0.001,0.5,0.7071067811865475,0.75,0.8295117600329311,0.07951176003293109,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,252000.0,252.0,7900.0,False
0.068,0.001,0.1,0.5,0.7071067811865475,0.75,0.8295117600329311,0.07951176003293109,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,2520.0,2.52,7900.0,True
0.068,0.001,10.0,0.5,0.7071067811865475,0.75,0.8295117600329311,0.07951176003293109,0.2928932188134524,252,210,0.0009713267291326597,0.001085731201696028,25.2,0.0252,7900.0,True
0.069,0.001,0.001,0.5,0.7071067811865475,0.75,0.8291582066423379,0.07915820664233786,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,257000.0,257.0,7900.0,False
0.069,0.001,0.1,0.5,0.7071067811865475,0.75,0.8291582066423379,0.07915820664233786,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,2570.0,2.57,7900.0,True
0.069,0.001,10.0,0.5,0.7071067811865475,0.75,0.8291582066423379,0.07915820664233786,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,25.7,0.0257,7900.0,True
0.07,0.001,0.001,0.5,0.7071067811865475,0.75,0.8288046532517446,0.07880465325174457,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,257000.0,257.0,7900.0,False
0.07,0.001,0.1,0.5,0.7071067811865475,0.75,0.8288046532517446,0.07880465325174457,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,2570.0,2.57,7900.0,True
0.07,0.001,10.0,0.5,0.7071067811865475,0.75,0.8288046532517446,0.07880465325174457,0.2928932188134524,257,214,0.0009514354519221674,0.0010626284191780988,25.7,0.0257,7900.0,True
0.071,0.001,0.001,0.5,0.7071067811865475,0.75,0.8284510998611513,0.07845109986115129,0.2928932188134524,262,218,0.000931309734966418,0.0010393312927541151,262000.0,262.0,7900.0,False
0.071,0.001,0.1,0.5,0.7071067811865475,0.75,0.8284510998611513,0.07845109986115129,0.2928932188134524,262,218,0.000931309734966418,0.0010393312927541151,2620.0,2.62,7900.0,True
0.071,0.001,10.0,0.5,0.7071067811865475,0.75,0.8284510998611513,0.07845109986115129,0.2928932188134524,262,218,0.000931309734966418,0.0010393312927541151,26.2,0.026199999999999998,7900.0,True
0.072,0.001,0.001,0.5,0.7071067811865475,0.75,0.828097546470558,0.07809754647055805,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,267000.0,267.0,7900.0,False
0.072,0.001,0.1,0.5,0.7071067811865475,0.75,0.828097546470558,0.07809754647055805,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,2670.0,2.67,7900.0,True
0.072,0.001,10.0,0.5,0.7071067811865475,0.75,0.828097546470558,0.07809754647055805,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,26.7,0.026699999999999998,7900.0,True
0.073,0.001,0.001,0.5,0.7071067811865475,0.75,0.8277439930799648,0.07774399307996477,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,267000.0,267.0,7900.0,False
0.073,0.001,0.1,0.5,0.7071067811865475,0.75,0.8277439930799648,0.07774399307996477,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,2670.0,2.67,7900.0,True
0.073,0.001,10.0,0.5,0.7071067811865475,0.75,0.8277439930799648,0.07774399307996477,0.2928932188134524,267,222,0.000911019637371022,0.0010159149058193262,26.7,0.026699999999999998,7900.0,True
0.074,0.001,0.001,0.5,0.7071067811865475,0.75,0.8273904396893714,0.07739043968937148,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,271000.0,271.0,7900.0,False
0.074,0.001,0.1,0.5,0.7071067811865475,0.75,0.8273904396893714,0.07739043968937148,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,2710.0,2.71,7900.0,True
0.074,0.001,10.0,0.5,0.7071067811865475,0.75,0.8273904396893714,0.07739043968937148,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,27.1,0.027100000000000003,7900.0,True
0.075,0.001,0.001,0.5,0.7071067811865475,0.75,0.8270368862987783,0.0770368862987782,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,271000.0,271.0,7900.0,False
0.075,0.001,0.1,0.5,0.7071067811865475,0.75,0.8270368862987783,0.0770368862987782,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,2710.0,2.71,7900.0,True
0.075,0.001,10.0,0.5,0.7071067811865475,0.75,0.8270368862987783,0.0770368862987782,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,27.1,0.027100000000000003,7900.0,True
0.076,0.001,0.001,0.5,0.7071067811865475,0.75,0.826683332908185,0.07668333290818496,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,271000.0,271.0,7900.0,False
0.076,0.001,0.1,0.5,0.7071067811865475,0.75,0.826683332908185,0.07668333290818496,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,2710.0,2.71,7900.0,True
0.076,0.001,10.0,0.5,0.7071067811865475,0.75,0.826683332908185,0.07668333290818496,0.2928932188134524,271,225,0.000992447095619586,0.0011051611598053557,27.1,0.027100000000000003,7900.0,True
0.077,0.001,0.001,0.5,0.7071067811865475,0.75,0.8263297795175917,0.07632977951759168,0.2928932188134524,276,229,0.0009689889991078013,0.0010782833590534066,276000.0,276.0,7900.0,False
0.077,0.001,0.1,0.5,0.7071067811865475,0.75,0.8263297795175917,0.07632977951759168,0.2928932188134524,276,229,0.0009689889991078013,0.0010782833590534066,2760.0,2.76,7900.0,True
0.077,0.001,10.0,0.5,0.7071067811865475,0.75,0.8263297795175917,0.07632977951759168,0.2928932188134524,276,229,0.0009689889991078013,0.0010782833590534066,27.6,0.027600000000000003,7900.0,True
0.078,0.001,0.001,0.5,0.7071067811865475,0.75,0.8259762261269984,0.07597622612699839,0.2928932188134524,281,233,0.0009455955661115338,0.0010515390314893946,281000.0,281.0,7900.0,False
0.078,0.001,0.1,0.5,0.7071067811865475,0.75,0.8259762261269984,0.07597622612699839,0.2928932188134524,281,233,0.0009455955661115338,0.0010515390314893946,2810.0,2.81,7900.0,True
0.078,0.001,10.0,0.5,0.7071067811865475,0.75,0.8259762261269984,0.07597622612699839,0.2928932188134524,281,233,0.0009455955661115338,0.0010515390314893946,28.1,0.0281,7900.0,True
0.079,0.001,0.001,0.5,0.7071067811865475,0.75,0.8256226727364051,0.0756226727364051,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,286000.0,286.0,7900.0,False
0.079,0.001,0.1,0.5,0.7071067811865475,0.75,0.8256226727364051,0.0756226727364051,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,2860.0,2.86,7900.0,True
0.079,0.001,10.0,0.5,0.7071067811865475,0.75,0.8256226727364051,0.0756226727364051,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,28.6,0.0286,7900.0,True
0.08,0.001,0.001,0.5,0.7071067811865475,0.75,0.8252691193458118,0.07526911934581182,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,286000.0,286.0,7900.0,False
0.08,0.001,0.1,0.5,0.7071067811865475,0.75,0.8252691193458118,0.07526911934581182,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,2860.0,2.86,7900.0,True
0.08,0.001,10.0,0.5,0.7071067811865475,0.75,0.8252691193458118,0.07526911934581182,0.2928932188134524,286,237,0.0009223160404843368,0.0010249796612044658,28.6,0.0286,7900.0,True
0.081,0.001,0.001,0.5,0.7071067811865475,0.75,0.8249155659552185,0.07491556595521859,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,290000.0,290.0,7900.0,False
0.081,0.001,0.1,0.5,0.7071067811865475,0.75,0.8249155659552185,0.07491556595521859,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,2900.0,2.9,7900.0,True
0.081,0.001,10.0,0.5,0.7071067811865475,0.75,0.8249155659552185,0.07491556595521859,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,29.0,0.029,7900.0,True
0.082,0.001,0.001,0.5,0.7071067811865475,0.75,0.8245620125646254,0.0745620125646253,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,290000.0,290.0,7900.0,False
0.082,0.001,0.1,0.5,0.7071067811865475,0.75,0.8245620125646254,0.0745620125646253,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,2900.0,2.9,7900.0,True
0.082,0.001,10.0,0.5,0.7071067811865475,0.75,0.8245620125646254,0.0745620125646253,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,29.0,0.029,7900.0,True
0.083,0.001,0.001,0.5,0.7071067811865475,0.75,0.824208459174032,0.07420845917403202,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,290000.0,290.0,7900.0,False
0.083,0.001,0.1,0.5,0.7071067811865475,0.75,0.824208459174032,0.07420845917403202,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,2900.0,2.9,7900.0,True
0.083,0.001,10.0,0.5,0.7071067811865475,0.75,0.824208459174032,0.07420845917403202,0.2928932188134524,290,240,0.0009986509732864105,0.001108396146344584,29.0,0.029,7900.0,True
0.084,0.001,0.001,0.5,0.7071067811865475,0.75,0.8238549057834388,0.07385490578343873,0.2928932188134524,295,244,0.0009725934112788831,0.0010788214538757742,295000.0,295.0,7900.0,False
0.084,0.001,0.1,0.5,0.7071067811865475,0.75,0.8238549057834388,0.07385490578343873,0.2928932188134524,295,244,0.0009725934112788831,0.0010788214538757742,2950.0,2.95,7900.0,True
0.084,0.001,10.0,0.5,0.7071067811865475,0.75,0.8238549057834388,0.07385490578343873,0.2928932188134524,295,244,0.0009725934112788831,0.0010788214538757742,29.5,0.0295,7900.0,True
0.085,0.001,0.001,0.5,0.7071067811865475,0.75,0.8235013523928455,0.0735013523928455,0.2928932188134524,300,248,0.0009468425802589812,0.001049641974457398,300000.0,300.0,7900.0,False
0.085,0.001,0.1,0.5,0.7071067811865475,0.75,0.8235013523928455,0.0735013523928455,0.2928932188134524,300,248,0.0009468425802589812,0.001049641974457398,3000.0,3.0,7900.0,True
0.085,0.001,10.0,0.5,0.7071067811865475,0.75,0.8235013523928455,0.0735013523928455,0.2928932188134524,300,248,0.0009468425802589812,0.001049641974457398,30.0,0.03,7900.0,True
0.086,0.001,0.001,0.5,0.7071067811865475,0.75,0.8231477990022522,0.07314779900225221,0.2928932188134524,305,252,0.0009214296574857609,0.0010208890712999257,305000.0,305.0,7900.0,False
0.086,0.001,0.1,0.5,0.7071067811865475,0.75,0.8231477990022522,0.07314779900225221,0.2928932188134524,305,252,0.0009214296574857609,0.0010208890712999257,3050.0,3.05,7900.0,True
0.086,0.001,10.0,0.5,0.7071067811865475,0.75,0.8231477990022522,0.07314779900225221,0.2928932188134524,305,252,0.0009214296574857609,0.0010208890712999257,30.5,0.0305,7900.0,True
0.087,0.001,0.001,0.5,0.7071067811865475,0.75,0.8227942456116589,0.07279424561165893,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,309000.0,309.0,7900.0,False
0.087,0.001,0.1,0.5,0.7071067811865475,0.75,0.8227942456116589,0.07279424561165893,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,3090.0,3.09,7900.0,True
0.087,0.001,10.0,0.5,0.7071067811865475,0.75,0.8227942456116589,0.07279424561165893,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,30.9,0.030899999999999997,7900.0,True
0.088,0.001,0.001,0.5,0.7071067811865475,0.75,0.8224406922210656,0.07244069222106564,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,309000.0,309.0,7900.0,False
0.088,0.001,0.1,0.5,0.7071067811865475,0.75,0.8224406922210656,0.07244069222106564,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,3090.0,3.09,7900.0,True
0.088,0.001,10.0,0.5,0.7071067811865475,0.75,0.8224406922210656,0.07244069222106564,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,30.9,0.030899999999999997,7900.0,True
0.089,0.001,0.001,0.5,0.7071067811865475,0.75,0.8220871388304724,0.07208713883047235,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,309000.0,309.0,7900.0,False
0.089,0.001,0.1,0.5,0.7071067811865475,0.75,0.8220871388304724,0.07208713883047235,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,3090.0,3.09,7900.0,True
0.089,0.001,10.0,0.5,0.7071067811865475,0.75,0.8220871388304724,0.07208713883047235,0.2928932188134524,309,255,0.0009925897480673356,0.0010984496563903416,30.9,0.030899999999999997,7900.0,True
0.09,0.001,0.001,0.5,0.7071067811865475,0.75,0.8217335854398791,0.07173358543987912,0.2928932188134524,314,259,0.0009647670402769329,0.001067096434955968,314000.0,314.0,7900.0,False
0.09,0.001,0.1,0.5,0.7071067811865475,0.75,0.8217335854398791,0.07173358543987912,0.2928932188134524,314,259,0.0009647670402769329,0.001067096434955968,3140.0,3.14,7900.0,True
0.09,0.001,10.0,0.5,0.7071067811865475,0.75,0.8217335854398791,0.07173358543987912,0.2928932188134524,314,259,0.0009647670402769329,0.001067096434955968,31.4,0.0314,7900.0,True
0.091,0.001,0.001,0.5,0.7071067811865475,0.75,0.8213800320492859,0.07138003204928584,0.2928932188134524,319,263,0.0009374403757537408,0.0010363403540539441,319000.0,319.0,7900.0,False
0.091,0.001,0.1,0.5,0.7071067811865475,0.75,0.8213800320492859,0.07138003204928584,0.2928932188134524,319,263,0.0009374403757537408,0.0010363403540539441,3190.0,3.19,7900.0,True
0.091,0.001,10.0,0.5,0.7071067811865475,0.75,0.8213800320492859,0.07138003204928584,0.2928932188134524,319,263,0.0009374403757537408,0.0010363403540539441,31.9,0.0319,7900.0,True
0.092,0.001,0.001,0.5,0.7071067811865475,0.75,0.8210264786586925,0.07102647865869255,0.2928932188134524,324,267,0.0009106259063511476,0.0010061962845760311,324000.0,324.0,7900.0,False
0.092,0.001,0.1,0.5,0.7071067811865475,0.75,0.8210264786586925,0.07102647865869255,0.2928932188134524,324,267,0.0009106259063511476,0.0010061962845760311,3240.0,3.24,7900.0,True
0.092,0.001,10.0,0.5,0.7071067811865475,0.75,0.8210264786586925,0.07102647865869255,0.2928932188134524,324,267,0.0009106259063511476,0.0010061962845760311,32.4,0.0324,7900.0,True
0.093,0.001,0.001,0.5,0.7071067811865475,0.75,0.8206729252680993,0.07067292526809926,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,328000.0,328.0,7900.0,False
0.093,0.001,0.1,0.5,0.7071067811865475,0.75,0.8206729252680993,0.07067292526809926,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,3280.0,3.28,7900.0,True
0.093,0.001,10.0,0.5,0.7071067811865475,0.75,0.8206729252680993,0.07067292526809926,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,32.8,0.032799999999999996,7900.0,True
0.094,0.001,0.001,0.5,0.7071067811865475,0.75,0.820319371877506,0.07031937187750603,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,328000.0,328.0,7900.0,False
0.094,0.001,0.1,0.5,0.7071067811865475,0.75,0.820319371877506,0.07031937187750603,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,3280.0,3.28,7900.0,True
0.094,0.001,10.0,0.5,0.7071067811865475,0.75,0.820319371877506,0.07031937187750603,0.2928932188134524,328,270,0.000976675956443039,0.0010780237967778841,32.8,0.032799999999999996,7900.0,True
0.095,0.001,0.001,0.5,0.7071067811865475,0.75,0.8199658184869127,0.06996581848691275,0.2928932188134524,333,274,0.0009477882655234816,0.001045654460212674,333000.0,333.0,7900.0,False
