probability_one,beta,classical_bias,quantum_bias,classical_value,quantum_value,gap,phase_offset,phase_step_1,phase_step_2,phase_step_3
0.51,0.64,0.460216,0.460216,0.730108,0.730108,0.0,1.9024371892126925e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.52,0.64,0.46086400000000005,0.460864,0.730432,0.730432,0.0,1.9677545177712035e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.53,0.64,0.461944,0.461944,0.730972,0.730972,0.0,2.0327739220693164e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.54,0.64,0.463456,0.463456,0.7317279999999999,0.7317279999999999,0.0,2.0973499115947735e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.55,0.64,0.46540000000000004,0.46540000000000004,0.7327,0.7327,0.0,2.1613410859812238e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.56,0.64,0.467776,0.467776,0.733888,0.733888,0.0,2.2246113747641775e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.57,0.64,0.470584,0.470584,0.7352920000000001,0.7352920000000001,0.0,2.287031176428997e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.58,0.64,0.47382399999999997,0.47382399999999997,0.736912,0.736912,0.0,2.348478377834608e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.59,0.64,0.477496,0.47749600000000003,0.738748,0.738748,0.0,2.4088392388114873e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.6,0.64,0.48160000000000003,0.48160000000000003,0.7408,0.7408,0.0,2.46800913077337e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.61,0.64,0.486136,0.486136,0.7430680000000001,0.7430680000000001,0.0,2.5258931223698653e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.62,0.64,0.491104,0.491104,0.745552,0.745552,0.0,2.5824064093672067e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.63,0.64,0.496504,0.496504,0.748252,0.748252,0.0,2.6374745899154882e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.64,0.64,0.5023360000000001,0.5023360000000001,0.7511680000000001,0.7511680000000001,0.0,2.6910337900040886e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.65,0.64,0.5086,0.5086,0.7543,0.7543,0.0,2.7430306471110364e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.66,0.64,0.515296,0.515296,0.757648,0.757648,0.0,2.7934221627364745e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.67,0.64,0.5224240000000001,0.522424,0.761212,0.761212,0.0,2.8421754366268667e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.68,0.64,0.529984,0.529984,0.764992,0.764992,0.0,2.8892672970276267e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.69,0.64,0.537976,0.537976,0.768988,0.768988,0.0,2.934683842257976e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.7,0.64,0.5464,0.5464,0.7732,0.7732,0.0,2.97841990931723e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.71,0.64,0.555256,0.555256,0.777628,0.777628,0.0,3.020478485159059e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.72,0.64,0.564544,0.5645439999999999,0.7822720000000001,0.782272,-1.1102230246251565e-16,3.0608700757757166e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.73,0.64,0.574264,0.5742639999999999,0.7871319999999999,0.7871319999999999,0.0,3.0996120473914326e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.74,0.64,0.584416,0.584416,0.792208,0.792208,0.0,3.136727952950293e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.75,0.64,0.595,0.595,0.7975,0.7975,0.0,3.172246855774551e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.76,0.64,0.606016,0.6060160000000001,0.8030079999999999,0.803008,1.1102230246251565e-16,3.206202660835833e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.77,0.64,0.617464,0.617464,0.808732,0.808732,0.0,3.238633462588276e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.78,0.64,0.629344,0.629344,0.8146720000000001,0.8146720000000001,0.0,3.26958091681486e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.79,0.64,0.6416560000000001,0.641656,0.8208280000000001,0.820828,-1.1102230246251565e-16,3.2990896424822296e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.8,0.64,0.6544000000000001,0.6544000000000001,0.8272,0.8272,0.0,3.3272066582213663e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.81,0.64,0.6675760000000001,0.6675760000000001,0.833788,0.833788,0.0,3.3539808567787087e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.82,0.64,0.6811839999999999,0.6811839999999999,0.840592,0.840592,0.0,3.3794625196328994e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.83,0.64,0.695224,0.695224,0.847612,0.847612,0.0,3.4037028729570913e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.84,0.64,0.7096959999999999,0.7096959999999999,0.8548479999999999,0.8548479999999999,0.0,3.4267536852296354e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.85,0.64,0.7245999999999999,0.7245999999999999,0.8623,0.8623,0.0,3.4486669060559834e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.86,0.64,0.7399359999999999,0.7399359999999999,0.869968,0.869968,0.0,3.469494345156258e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.87,0.64,0.7557039999999999,0.7557039999999999,0.877852,0.877852,0.0,3.489287389987844e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.88,0.64,0.7719039999999999,0.7719039999999999,0.885952,0.885952,0.0,3.508096760099936e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.89,0.64,0.788536,0.788536,0.8942680000000001,0.8942680000000001,0.0,3.525972296045431e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.9,0.64,0.8056000000000001,0.8056000000000001,0.9028,0.9028,0.0,3.5429627804925366e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.91,0.64,0.823096,0.823096,0.911548,0.911548,0.0,3.55911578907153e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.92,0.64,0.841024,0.841024,0.920512,0.920512,0.0,3.57447756844929e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.93,0.64,0.859384,0.859384,0.929692,0.929692,0.0,3.589092939134229e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.94,0.64,0.878176,0.878176,0.9390879999999999,0.9390879999999999,0.0,3.603005220566767e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.95,0.64,0.8974,0.8974,0.9487,0.9487,0.0,3.61625617613611e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.96,0.64,0.9170559999999999,0.9170559999999999,0.9585279999999999,0.9585279999999999,0.0,3.6288859758747124e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.97,0.64,0.937144,0.937144,0.968572,0.968572,0.0,3.640933174710185e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.98,0.64,0.957664,0.957664,0.9788319999999999,0.9788319999999999,0.0,3.652434704294604e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.99,0.64,0.978616,0.978616,0.9893080000000001,0.9893080000000001,0.0,3.663425876577978e-16,3.141592653589793,3.141592653589793,3.141592653589793
1.0,0.64,1.0,1.0,1.0,1.0,0.0,-3.141592653589793,0.0,0.0,0.0
0.0,0.65,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0
0.01,0.65,0.97921,0.97921,0.9896050000000001,0.9896050000000001,0.0,1.1258456256170168e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.02,0.65,0.9588399999999999,0.95884,0.97942,0.97942,0.0,2.3011364201407986e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.03,0.65,0.93889,0.93889,0.969445,0.969445,0.0,3.529156882115072e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.04,0.65,0.9193599999999998,0.9193599999999998,0.9596799999999999,0.9596799999999999,0.0,4.813335069951937e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.05,0.65,0.9002499999999999,0.90025,0.9501249999999999,0.950125,1.1102230246251565e-16,6.157242515568684e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.06,0.65,0.8815599999999999,0.8815599999999999,0.94078,0.94078,0.0,7.564593101099225e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.07,0.65,0.8632899999999999,0.8632899999999999,0.931645,0.931645,0.0,9.039240745949694e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.08,0.65,0.8454400000000001,0.84544,0.92272,0.92272,0.0,1.0585175740094235e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.09,0.65,0.8280100000000001,0.82801,0.9140050000000001,0.914005,-1.1102230246251565e-16,1.2206519548767564e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.1,0.65,0.8110000000000002,0.811,0.9055000000000001,0.9055,-1.1102230246251565e-16,1.3907517904003854e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.11,0.65,0.7944100000000001,0.7944100000000001,0.897205,0.897205,0.0,1.5692531990267587e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.12,0.65,0.7782399999999999,0.7782399999999999,0.8891199999999999,0.8891199999999999,0.0,1.7566027525269854e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.13,0.65,0.76249,0.76249,0.8812450000000001,0.8812450000000001,0.0,1.9532561533589488e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.14,0.65,0.7471599999999999,0.7471599999999999,0.87358,0.87358,0.0,2.1596766610628683e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.15,0.65,0.73225,0.7322499999999998,0.866125,0.8661249999999999,-1.1102230246251565e-16,2.376333247850455e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.16,0.65,0.7177599999999998,0.7177599999999998,0.8588799999999999,0.8588799999999999,0.0,2.6036984644555948e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.17,0.65,0.7036899999999999,0.7036899999999999,0.851845,0.851845,0.0,2.8422459988118074e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.18,0.65,0.6900400000000001,0.6900400000000001,0.8450200000000001,0.8450200000000001,0.0,3.0924479123005724e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.19,0.65,0.6768100000000001,0.67681,0.8384050000000001,0.8384050000000001,0.0,3.354771541266175e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.2,0.65,0.6640000000000001,0.6640000000000003,0.8320000000000001,0.8320000000000001,0.0,3.6296760553042034e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.21,0.65,0.6516100000000001,0.65161,0.8258050000000001,0.825805,-1.1102230246251565e-16,3.917608668580093e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.22,0.65,0.6396400000000001,0.6396400000000001,0.81982,0.81982,0.0,4.2190005061839485e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.23,0.65,0.62809,0.62809,0.814045,0.814045,0.0,4.5342621343195464e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.24,0.65,0.6169600000000001,0.6169600000000001,0.8084800000000001,0.8084800000000001,0.0,4.8637787709704944e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.25,0.65,0.6062500000000001,0.6062500000000001,0.8031250000000001,0.8031250000000001,0.0,5.207905202559621e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.26,0.65,0.59596,0.59596,0.79798,0.79798,0.0,5.566960441947276e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.27,0.65,0.58609,0.5860899999999999,0.793045,0.793045,0.0,5.941222173775416e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.28,0.65,0.57664,0.57664,0.78832,0.78832,0.0,6.330921044471191e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.29,0.65,0.56761,0.56761,0.783805,0.783805,0.0,6.73623486592395e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.3,0.65,0.5589999999999999,0.5589999999999999,0.7795,0.7795,0.0,7.157282813621472e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.31,0.65,0.5508099999999999,0.5508099999999999,0.7754049999999999,0.7754049999999999,0.0,7.594119711483981e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.32,0.65,0.54304,0.54304,0.77152,0.77152,0.0,8.046730506312699e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.33,0.65,0.5356899999999999,0.53569,0.7678449999999999,0.767845,1.1102230246251565e-16,8.515025044163167e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.34,0.65,0.5287599999999999,0.5287599999999999,0.76438,0.76438,0.0,8.998833268511878e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.35,0.65,0.52225,0.52225,0.761125,0.761125,0.0,9.497900965239751e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.36,0.65,0.5161600000000001,0.5161600000000001,0.7580800000000001,0.7580800000000001,0.0,1.0011886181646817e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.37,0.65,0.51049,0.51049,0.7552449999999999,0.7552449999999999,0.0,1.0540356445419332e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.38,0.65,0.50524,0.50524,0.7526200000000001,0.7526200000000001,0.0,1.108278690424953e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.39,0.65,0.50041,0.50041,0.750205,0.750205,0.0,1.1638559497328728e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.4,0.65,0.496,0.496,0.748,0.748,0.0,1.2206963256017167e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.41,0.65,0.4920100000000001,0.49201000000000017,0.746005,0.746005,0.0,1.2787195812642955e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.42,0.65,0.4884400000000001,0.4884400000000001,0.7442200000000001,0.7442200000000001,0.0,1.3378366173812147e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.43,0.65,0.4852900000000001,0.4852900000000001,0.742645,0.742645,0.0,1.397949878826318e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.44,0.65,0.4825600000000001,0.4825600000000001,0.74128,0.74128,0.0,1.4589538909842192e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.45,0.65,0.4802500000000001,0.4802500000000001,0.740125,0.740125,0.0,1.5207359224497936e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.46,0.65,0.47836000000000006,0.4783600000000001,0.7391800000000001,0.7391800000000001,0.0,1.5831767677372656e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.47,0.65,0.47689000000000004,0.47689000000000004,0.738445,0.738445,0.0,1.6461516403318779e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.48,0.65,0.47584000000000004,0.47584,0.73792,0.73792,0.0,1.7095311632805044e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.49,0.65,0.4752100000000001,0.4752100000000001,0.7376050000000001,0.7376050000000001,0.0,1.7731824416511548e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.5,0.65,0.47500000000000003,0.47500000000000003,0.7375,0.7375,0.0,1.83697019872103e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.51,0.65,0.4752100000000001,0.4752100000000001,0.7376050000000001,0.7376050000000001,0.0,1.9007579557909043e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.52,0.65,0.47584000000000004,0.47584,0.73792,0.73792,0.0,1.9644092341615554e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.53,0.65,0.47689000000000004,0.47689000000000004,0.738445,0.738445,0.0,2.0277887571101818e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.54,0.65,0.47836,0.47836,0.73918,0.73918,0.0,2.090763629704794e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.55,0.65,0.48025000000000007,0.48025000000000007,0.740125,0.740125,0.0,2.1532044749922663e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.56,0.65,0.48256000000000004,0.48256000000000004,0.74128,0.74128,0.0,2.2149865064578404e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.57,0.65,0.48529,0.48529,0.742645,0.742645,0.0,2.2759905186157414e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.58,0.65,0.48844,0.48844,0.74422,0.74422,0.0,2.3361037800608444e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.59,0.65,0.49201,0.49201000000000006,0.746005,0.746005,0.0,2.3952208161777634e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.6,0.65,0.496,0.496,0.748,0.748,0.0,2.453244071840343e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.61,0.65,0.50041,0.50041,0.750205,0.750205,0.0,2.510084447709187e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.62,0.65,0.50524,0.50524,0.7526200000000001,0.7526200000000001,0.0,2.5656617070171065e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.63,0.65,0.51049,0.5104900000000001,0.7552449999999999,0.755245,1.1102230246251565e-16,2.6199047529001264e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.64,0.65,0.5161600000000001,0.5161600000000001,0.7580800000000001,0.7580800000000001,0.0,2.672751779277378e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.65,0.65,0.52225,0.52225,0.761125,0.761125,0.0,2.7241503009180847e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.66,0.65,0.52876,0.5287600000000001,0.7643800000000001,0.7643800000000001,0.0,2.7740570705908714e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.67,0.65,0.5356900000000001,0.5356900000000001,0.7678450000000001,0.7678450000000001,0.0,2.8224378930257427e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.68,0.65,0.5430400000000001,0.5430400000000001,0.77152,0.77152,0.0,2.86926734681079e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.69,0.65,0.55081,0.55081,0.775405,0.775405,0.0,2.9145284262936605e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.7,0.65,0.5589999999999999,0.5589999999999999,0.7795,0.7795,0.0,2.958212116079912e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.71,0.65,0.56761,0.56761,0.783805,0.783805,0.0,3.0003169108496646e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.72,0.65,0.57664,0.57664,0.78832,0.78832,0.0,3.0408482929949405e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.73,0.65,0.58609,0.58609,0.793045,0.793045,0.0,3.0798181800645175e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.74,0.65,0.59596,0.59596,0.79798,0.79798,0.0,3.117244353247332e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.75,0.65,0.6062500000000001,0.60625,0.8031250000000001,0.803125,-1.1102230246251565e-16,3.1531498771860975e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.76,0.65,0.6169600000000001,0.6169600000000001,0.8084800000000001,0.8084800000000001,0.0,3.18756252034501e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.77,0.65,0.62809,0.62809,0.814045,0.814045,0.0,3.2205141840101047e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.78,0.65,0.6396400000000001,0.63964,0.81982,0.81982,0.0,3.252040346823665e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.79,0.65,0.65161,0.65161,0.825805,0.825805,0.0,3.2821795305840506e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.8,0.65,0.6640000000000001,0.6640000000000001,0.8320000000000001,0.8320000000000001,0.0,3.310972791911639e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.81,0.65,0.67681,0.67681,0.8384050000000001,0.8384050000000001,0.0,3.338463243315442e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.82,0.65,0.6900399999999999,0.6900399999999999,0.8450199999999999,0.8450199999999999,0.0,3.364695606212002e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.83,0.65,0.7036899999999999,0.7036899999999999,0.851845,0.851845,0.0,3.3897157975608793e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.84,0.65,0.71776,0.71776,0.85888,0.85888,0.0,3.4135705509965e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.85,0.65,0.73225,0.73225,0.866125,0.866125,0.0,3.4363070726570135e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.86,0.65,0.7471599999999999,0.7471599999999999,0.87358,0.87358,0.0,3.457972731335773e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.87,0.65,0.76249,0.76249,0.8812450000000001,0.8812450000000001,0.0,3.4786147821061643e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.88,0.65,0.7782399999999999,0.77824,0.8891199999999999,0.88912,1.1102230246251565e-16,3.498280122189361e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.89,0.65,0.7944100000000001,0.7944100000000001,0.897205,0.897205,0.0,3.5170150775393837e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.9,0.65,0.811,0.811,0.9055,0.9055,0.0,3.534865218402021e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.91,0.65,0.8280100000000001,0.8280100000000001,0.9140050000000001,0.9140050000000001,0.0,3.5518752019543833e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.92,0.65,0.84544,0.84544,0.92272,0.92272,0.0,3.568088640041117e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.93,0.65,0.8632900000000001,0.8632900000000001,0.9316450000000001,0.9316450000000001,0.0,3.583547989982562e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.94,0.65,0.8815599999999999,0.8815599999999999,0.94078,0.94078,0.0,3.598294466431067e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.95,0.65,0.9002499999999999,0.90025,0.9501249999999999,0.950125,1.1102230246251565e-16,3.6123679722863724e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.96,0.65,0.9193599999999998,0.9193599999999998,0.9596799999999999,0.9596799999999999,0.0,3.6258070467425403e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.97,0.65,0.93889,0.93889,0.969445,0.969445,0.0,3.6386488286209087e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.98,0.65,0.9588399999999999,0.9588399999999999,0.97942,0.97942,0.0,3.6509290332406516e-16,3.141592653589793,3.141592653589793,3.141592653589793
0.99,0.65,0.97921,0.97921,0.9896050000000001,0.9896050000000001,0.0,3.6626819411858896e-16,3.141592653589793,3.141592653589793,3.141592653589793
1.0,0.65,1.0,1.0,1.0,1.0,0.0,-3.141592653589793,0.0,0.0,0.0
0.0,0.66,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0
0.01,0.66,0.979804,0.9798040000000001,0.9899020000000001,0.9899020000000001,0.0,1.2001489635972961e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.02,0.66,0.9600159999999999,0.9600159999999999,0.980008,0.980008,0.0,2.451334642275886e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.03,0.66,0.9406359999999999,0.9406359999999999,0.970318,0.970318,0.0,3.756743454549987e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.04,0.66,0.9216639999999998,0.9216639999999998,0.9608319999999999,0.9608319999999999,0.0,5.119688625502901e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.05,0.66,0.9030999999999999,0.9030999999999999,0.9515499999999999,0.9515499999999999,0.0,6.543608824366686e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.06,0.66,0.8849439999999998,0.884944,0.942472,0.942472,0.0,8.032065757433672e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.07,0.66,0.8671959999999999,0.867196,0.9335979999999999,0.9335979999999999,0.0,9.588740580099716e-18,3.141592653589793,3.141592653589793,3.141592653589793
0.08,0.66,0.8498560000000001,0.849856,0.924928,0.924928,0.0,1.1217428983650193e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.09,0.66,0.8329240000000001,0.8329240000000001,0.9164620000000001,0.9164620000000001,0.0,1.2922034805114429e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.1,0.66,0.8164000000000001,0.8164000000000001,0.9082000000000001,0.9082000000000001,0.0,1.4706562002499575e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.11,0.66,0.8002840000000001,0.8002840000000001,0.900142,0.900142,0.0,1.6575104833393815e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.12,0.66,0.7845759999999999,0.7845759999999999,0.892288,0.892288,0.0,1.8531836072781407e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.13,0.66,0.769276,0.7692760000000001,0.884638,0.884638,0.0,2.058099310647313e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.14,0.66,0.7543839999999999,0.7543839999999999,0.877192,0.877192,0.0,2.272686174041329e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.15,0.66,0.7398999999999999,0.7399,0.86995,0.86995,0.0,2.4973757573908422e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.16,0.66,0.7258239999999999,0.7258239999999999,0.8629119999999999,0.8629119999999999,0.0,2.7326004797198896e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.17,0.66,0.712156,0.712156,0.856078,0.856078,0.0,2.9787912291441545e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.18,0.66,0.6988960000000001,0.6988960000000001,0.849448,0.849448,0.0,3.236374693276575e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.19,0.66,0.6860440000000001,0.6860440000000001,0.843022,0.843022,0.0,3.505770403224789e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.2,0.66,0.6736000000000002,0.6736000000000001,0.8368000000000001,0.8368,-1.1102230246251565e-16,3.787387488099416e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.21,0.66,0.6615640000000002,0.6615640000000002,0.8307820000000001,0.8307820000000001,0.0,4.081621141449502e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.22,0.66,0.6499360000000001,0.6499360000000001,0.824968,0.824968,0.0,4.38884880633256e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.23,0.66,0.6387160000000001,0.6387160000000001,0.819358,0.819358,0.0,4.70942609182166e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.24,0.66,0.627904,0.627904,0.813952,0.813952,0.0,5.043682440634758e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.25,0.66,0.6175,0.6175,0.8087500000000001,0.8087500000000001,0.0,5.391916575193306e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.26,0.66,0.607504,0.607504,0.803752,0.803752,0.0,5.754391757691797e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.27,0.66,0.597916,0.5979159999999999,0.7989580000000001,0.798958,-1.1102230246251565e-16,6.131330908557948e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.28,0.66,0.588736,0.588736,0.794368,0.794368,0.0,6.52291163682821e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.29,0.66,0.5799639999999999,0.5799639999999999,0.789982,0.789982,0.0,6.929261245229169e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.3,0.66,0.5715999999999999,0.5715999999999999,0.7857999999999999,0.7857999999999999,0.0,7.350451781866236e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.31,0.66,0.5636439999999999,0.5636439999999999,0.781822,0.781822,0.0,7.786495219052912e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.32,0.66,0.5560959999999999,0.5560959999999999,0.778048,0.778048,0.0,8.237338847601247e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.33,0.66,0.5489559999999999,0.5489559999999999,0.774478,0.774478,0.0,8.702860981438164e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.34,0.66,0.5422239999999999,0.5422239999999999,0.771112,0.771112,0.0,9.182867072295193e-17,3.141592653589793,3.141592653589793,3.141592653589793
0.35,0.66,0.5359,0.5359,0.76795,0.76795,0.0,9.677086337020598e-17,3.141592653589793,3.141592653589793,3.141592653589793
