nu,p,beta,classical_value,noiseless_quantum_value,noisy_quantum_value,signed_noisy_gap,plotted_noisy_gap,theoretical_advantage
0.05,0.69,0.25,0.7969499999999999,0.819869524181345,0.8038760479722777,0.0069260479722778046,0.0069260479722778046,True
0.05,0.7,0.25,0.8049999999999999,0.8242298567374695,0.808018363900596,0.003018363900596066,0.003018363900596066,True
0.05,0.71,0.25,0.8129500000000001,0.8288137960913441,0.8123731062867768,-0.0005768937132232255,0.0,False
0.05,0.72,0.25,0.8208,0.8336213422429686,0.8169402751308201,-0.003859724869179848,0.0,False
0.05,0.73,0.25,0.8285499999999999,0.8386524951923431,0.8217198704327259,-0.006830129567274024,0.0,False
0.05,0.74,0.25,0.8362,0.8439072549394677,0.8267118921924943,-0.009488107807505752,0.0,False
0.05,0.75,0.25,0.84375,0.8493856214843422,0.8319163404101251,-0.011833659589874923,0.0,False
0.05,0.76,0.25,0.8512,0.8550875948269666,0.8373332150856183,-0.013866784914381647,0.0,False
0.05,0.77,0.25,0.8585499999999999,0.861013174967341,0.8429625162189739,-0.015587483781026035,0.0,False
0.05,0.78,0.25,0.8658,0.8671623619054656,0.8488042438101923,-0.016995756189807754,0.0,False
0.05,0.79,0.25,0.8729500000000001,0.87353515564134,0.854858397859273,-0.018091602140727137,0.0,False
0.05,0.8,0.25,0.8800000000000001,0.8801315561749643,0.861124978366216,-0.018875021633784073,0.0,False
0.05,0.81,0.25,0.8869500000000001,0.8869500000000001,0.8676025,-0.019347500000000073,0.0,False
0.05,0.82,0.25,0.8937999999999999,0.8937999999999999,0.8741099999999999,-0.019689999999999985,0.0,False
0.05,0.83,0.25,0.90055,0.90055,0.8805225,-0.020027499999999976,0.0,False
0.05,0.84,0.25,0.9072,0.9072,0.88684,-0.020360000000000045,0.0,False
0.05,0.85,0.25,0.91375,0.9137500000000001,0.8930625000000001,-0.02068749999999986,0.0,False
0.05,0.86,0.25,0.9201999999999999,0.9201999999999999,0.8991899999999999,-0.021009999999999973,0.0,False
0.05,0.87,0.25,0.92655,0.92655,0.9052224999999999,-0.021327500000000055,0.0,False
0.05,0.88,0.25,0.9328,0.9328,0.91116,-0.021639999999999993,0.0,False
0.05,0.89,0.25,0.93895,0.9389500000000001,0.9170025,-0.021947499999999898,0.0,False
0.05,0.9,0.25,0.9450000000000001,0.9450000000000001,0.9227500000000001,-0.022249999999999992,0.0,False
0.05,0.91,0.25,0.95095,0.95095,0.9284024999999999,-0.022547500000000054,0.0,False
0.05,0.92,0.25,0.9568,0.9568,0.93396,-0.02283999999999997,0.0,False
0.05,0.93,0.25,0.96255,0.96255,0.9394225,-0.023127499999999968,0.0,False
0.05,0.94,0.25,0.9682,0.9682,0.9447899999999999,-0.023410000000000042,0.0,False
0.05,0.95,0.25,0.97375,0.97375,0.9500625,-0.023687499999999972,0.0,False
0.05,0.96,0.25,0.9792000000000001,0.9792000000000001,0.9552400000000001,-0.02395999999999998,0.0,False
0.05,0.97,0.25,0.98455,0.98455,0.9603225,-0.02422750000000007,0.0,False
0.05,0.98,0.25,0.9898,0.9898,0.96531,-0.024490000000000012,0.0,False
0.05,0.99,0.25,0.99495,0.99495,0.9702025,-0.024747500000000033,0.0,False
0.05,1.0,0.25,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.0,0.26,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.01,0.26,0.994752,0.994752,0.9700143999999999,-0.024737600000000026,0.0,False
0.05,0.02,0.26,0.989408,0.9894080000000001,0.9649376000000001,-0.024470399999999892,0.0,False
0.05,0.03,0.26,0.983968,0.983968,0.9597695999999999,-0.024198400000000064,0.0,False
0.05,0.04,0.26,0.978432,0.978432,0.9545104,-0.023921599999999987,0.0,False
0.05,0.05,0.26,0.9728,0.9728,0.94916,-0.023639999999999994,0.0,False
0.05,0.06,0.26,0.9670719999999999,0.967072,0.9437184000000001,-0.023353599999999863,0.0,False
0.05,0.07,0.26,0.9612479999999999,0.9612479999999999,0.9381855999999998,-0.02306240000000004,0.0,False
0.05,0.08,0.26,0.955328,0.955328,0.9325616,-0.022766399999999964,0.0,False
0.05,0.09,0.26,0.949312,0.949312,0.9268464000000001,-0.022465599999999974,0.0,False
0.05,0.1,0.26,0.9432,0.9432,0.92104,-0.02216000000000007,0.0,False
0.05,0.11,0.26,0.936992,0.936992,0.9151424,-0.021849600000000025,0.0,False
0.05,0.12,0.26,0.930688,0.930688,0.9091535999999999,-0.021534400000000065,0.0,False
0.05,0.13,0.26,0.924288,0.924288,0.9030736,-0.021214399999999967,0.0,False
0.05,0.14,0.26,0.9177919999999999,0.9177919999999999,0.8969023999999999,-0.020889600000000064,0.0,False
0.05,0.15,0.26,0.9112,0.9112,0.89064,-0.020560000000000023,0.0,False
0.05,0.16,0.26,0.904512,0.904512,0.8842863999999999,-0.020225600000000066,0.0,False
0.05,0.17,0.26,0.897728,0.8977279999999999,0.8778415999999999,-0.019886400000000082,0.0,False
0.05,0.18,0.26,0.8908480000000001,0.8908480000000001,0.8713056,-0.01954240000000007,0.0,False
0.05,0.19,0.26,0.883872,0.8839058769854924,0.8647105831362177,-0.019161416863782255,0.0,False
0.05,0.2,0.26,0.8768,0.8771395497690477,0.8582825722805953,-0.018517427719404678,0.0,False
0.05,0.21,0.26,0.8696320000000001,0.8705950693465848,0.8520653158792556,-0.01756668412074447,0.0,False
0.05,0.22,0.26,0.862368,0.8642724357181037,0.8460588139321985,-0.016309186067801518,0.0,False
0.05,0.23,0.26,0.855008,0.8581716488836044,0.8402630664394242,-0.014744933560575824,0.0,False
0.05,0.24,0.26,0.8475520000000001,0.8522927088430869,0.8346780734009326,-0.012873926599067498,0.0,False
0.05,0.25,0.26,0.84,0.8466356155965511,0.8293038348167235,-0.01069616518327643,0.0,False
0.05,0.26,0.26,0.832352,0.8412003691439973,0.8241403506867975,-0.008211649313202507,0.0,False
0.05,0.27,0.26,0.824608,0.8359869694854252,0.8191876210111539,-0.005420378988846064,0.0,False
0.05,0.28,0.26,0.8167679999999999,0.8309954166208349,0.8144456457897931,-0.0023223542102068784,0.0,False
0.05,0.29,0.26,0.808832,0.8262257105502262,0.8099144250227148,0.001082425022714828,0.001082425022714828,True
0.05,0.3,0.26,0.8008,0.8216778512735995,0.8055939587099195,0.004793958709919499,0.004793958709919499,True
0.05,0.31,0.26,0.7926719999999999,0.8173518387909545,0.8014842468514067,0.008812246851406802,0.008812246851406802,True
0.05,0.32,0.26,0.7844479999999999,0.8132476731022913,0.7975852894471767,0.013137289447176737,0.013137289447176737,True
0.05,0.33,0.26,0.7788999999999999,0.80936535420761,0.7938970864972295,0.014997086497229528,0.014997086497229528,True
0.05,0.34,0.26,0.7756,0.8057048821069104,0.7904196380015649,0.014819638001564939,0.014819638001564939,True
0.05,0.35,0.26,0.7725,0.8022662568001926,0.787152943960183,0.014652943960183018,0.014652943960183018,True
0.05,0.36,0.26,0.7696000000000001,0.7990494782874566,0.7840970043730838,0.014497004373083766,0.014497004373083766,True
0.05,0.37,0.26,0.7669,0.7960545465687024,0.7812518192402673,0.014351819240267294,0.014351819240267294,True
0.05,0.38,0.26,0.7644,0.7932814616439301,0.7786173885617336,0.014217388561733602,0.014217388561733602,True
0.05,0.39,0.26,0.7621,0.7907302235131395,0.7761937123374825,0.014093712337482467,0.014093712337482467,True
0.05,0.4,0.26,0.76,0.7884008321763306,0.7739807905675141,0.013980790567514112,0.013980790567514112,True
0.05,0.41,0.26,0.7581,0.7862932876335036,0.7719786232518284,0.013878623251828426,0.013878623251828426,True
0.05,0.42,0.26,0.7564,0.7844075898846583,0.7701872103904254,0.013787210390425408,0.013787210390425408,True
0.05,0.43,0.26,0.7549,0.7827437389297949,0.7686065519833051,0.01370655198330506,0.01370655198330506,True
0.05,0.44,0.26,0.7536,0.7813017347689133,0.7672366480304676,0.013636648030467602,0.013636648030467602,True
0.05,0.45,0.26,0.7525000000000001,0.7800815774020133,0.7660774985319126,0.01357749853191259,0.01357749853191259,True
0.05,0.46,0.26,0.7516,0.7790832668290953,0.7651291034876405,0.01352910348764047,0.01352910348764047,True
0.05,0.47,0.26,0.7509,0.778306803050159,0.764391462897651,0.013491462897651019,0.013491462897651019,True
0.05,0.48,0.26,0.7504,0.7777521860652046,0.7638645767619443,0.013464576761944347,0.013464576761944347,True
0.05,0.49,0.26,0.7501,0.7774194158742318,0.7635484450805202,0.013448445080520233,0.013448445080520233,True
0.05,0.5,0.26,0.75,0.777308492477241,0.7634430678533789,0.013443067853378898,0.013443067853378898,True
0.05,0.51,0.26,0.7501,0.7774194158742318,0.7635484450805202,0.013448445080520233,0.013448445080520233,True
0.05,0.52,0.26,0.7504,0.7777521860652046,0.7638645767619443,0.013464576761944347,0.013464576761944347,True
0.05,0.53,0.26,0.7509,0.778306803050159,0.764391462897651,0.013491462897651019,0.013491462897651019,True
0.05,0.54,0.26,0.7516,0.7790832668290952,0.7651291034876404,0.01352910348764036,0.01352910348764036,True
0.05,0.55,0.26,0.7525,0.7800815774020133,0.7660774985319126,0.013577498531912702,0.013577498531912702,True
0.05,0.56,0.26,0.7536,0.7813017347689132,0.7672366480304675,0.01363664803046749,0.01363664803046749,True
0.05,0.57,0.26,0.7549,0.7827437389297949,0.7686065519833051,0.01370655198330506,0.01370655198330506,True
0.05,0.58,0.26,0.7564,0.7844075898846583,0.7701872103904254,0.013787210390425408,0.013787210390425408,True
0.05,0.59,0.26,0.7581,0.7862932876335036,0.7719786232518284,0.013878623251828426,0.013878623251828426,True
0.05,0.6,0.26,0.76,0.7884008321763306,0.7739807905675141,0.013980790567514112,0.013980790567514112,True
0.05,0.61,0.26,0.7621,0.7907302235131395,0.7761937123374825,0.014093712337482467,0.014093712337482467,True
0.05,0.62,0.26,0.7644,0.7932814616439301,0.7786173885617336,0.014217388561733602,0.014217388561733602,True
0.05,0.63,0.26,0.7669,0.7960545465687024,0.7812518192402673,0.014351819240267294,0.014351819240267294,True
0.05,0.64,0.26,0.7696000000000001,0.7990494782874566,0.7840970043730838,0.014497004373083766,0.014497004373083766,True
0.05,0.65,0.26,0.7725,0.8022662568001926,0.787152943960183,0.014652943960183018,0.014652943960183018,True
0.05,0.66,0.26,0.7756000000000001,0.8057048821069104,0.7904196380015649,0.014819638001564828,0.014819638001564828,True
0.05,0.67,0.26,0.7789,0.80936535420761,0.7938970864972295,0.014997086497229417,0.014997086497229417,True
0.05,0.68,0.26,0.784448,0.8132476731022914,0.7975852894471768,0.013137289447176737,0.013137289447176737,True
0.05,0.69,0.26,0.7926719999999999,0.8173518387909545,0.8014842468514067,0.008812246851406802,0.008812246851406802,True
0.05,0.7,0.26,0.8008,0.8216778512735995,0.8055939587099195,0.004793958709919499,0.004793958709919499,True
0.05,0.71,0.26,0.808832,0.8262257105502262,0.8099144250227148,0.001082425022714828,0.001082425022714828,True
0.05,0.72,0.26,0.8167679999999999,0.8309954166208348,0.8144456457897931,-0.0023223542102068784,0.0,False
0.05,0.73,0.26,0.824608,0.8359869694854252,0.8191876210111539,-0.005420378988846064,0.0,False
0.05,0.74,0.26,0.832352,0.8412003691439973,0.8241403506867975,-0.008211649313202507,0.0,False
0.05,0.75,0.26,0.84,0.8466356155965511,0.8293038348167235,-0.01069616518327643,0.0,False
0.05,0.76,0.26,0.8475520000000001,0.8522927088430869,0.8346780734009326,-0.012873926599067498,0.0,False
0.05,0.77,0.26,0.855008,0.8581716488836044,0.8402630664394242,-0.014744933560575824,0.0,False
0.05,0.78,0.26,0.862368,0.8642724357181037,0.8460588139321985,-0.016309186067801518,0.0,False
0.05,0.79,0.26,0.8696320000000001,0.8705950693465849,0.8520653158792557,-0.017566684120744358,0.0,False
0.05,0.8,0.26,0.8768,0.8771395497690477,0.8582825722805953,-0.018517427719404678,0.0,False
0.05,0.81,0.26,0.883872,0.8839058769854924,0.8647105831362177,-0.019161416863782255,0.0,False
0.05,0.82,0.26,0.8908479999999999,0.890848,0.8713055999999999,-0.01954239999999996,0.0,False
0.05,0.83,0.26,0.897728,0.897728,0.8778416,-0.01988639999999997,0.0,False
0.05,0.84,0.26,0.904512,0.904512,0.8842863999999999,-0.020225600000000066,0.0,False
0.05,0.85,0.26,0.9112,0.9112,0.89064,-0.020560000000000023,0.0,False
0.05,0.86,0.26,0.9177919999999999,0.9177919999999999,0.8969023999999999,-0.020889600000000064,0.0,False
0.05,0.87,0.26,0.924288,0.924288,0.9030736,-0.021214399999999967,0.0,False
0.05,0.88,0.26,0.930688,0.930688,0.9091535999999999,-0.021534400000000065,0.0,False
0.05,0.89,0.26,0.936992,0.936992,0.9151424,-0.021849600000000025,0.0,False
0.05,0.9,0.26,0.9432,0.9432,0.92104,-0.02216000000000007,0.0,False
0.05,0.91,0.26,0.949312,0.949312,0.9268464000000001,-0.022465599999999974,0.0,False
0.05,0.92,0.26,0.955328,0.955328,0.9325616,-0.022766399999999964,0.0,False
0.05,0.93,0.26,0.9612480000000001,0.9612480000000001,0.9381856000000001,-0.02306240000000004,0.0,False
0.05,0.94,0.26,0.9670719999999999,0.967072,0.9437184000000001,-0.023353599999999863,0.0,False
0.05,0.95,0.26,0.9728,0.9728,0.94916,-0.023639999999999994,0.0,False
0.05,0.96,0.26,0.978432,0.978432,0.9545104,-0.023921599999999987,0.0,False
0.05,0.97,0.26,0.983968,0.983968,0.9597695999999999,-0.024198400000000064,0.0,False
0.05,0.98,0.26,0.989408,0.9894080000000001,0.9649376000000001,-0.024470399999999892,0.0,False
0.05,0.99,0.26,0.994752,0.994752,0.9700143999999999,-0.024737600000000026,0.0,False
0.05,1.0,0.26,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.0,0.27,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.01,0.27,0.9945539999999999,0.9945539999999999,0.9698262999999999,-0.02472770000000002,0.0,False
0.05,0.02,0.27,0.9890159999999999,0.9890159999999999,0.9645651999999999,-0.024450799999999995,0.0,False
0.05,0.03,0.27,0.983386,0.983386,0.9592166999999999,-0.02416930000000006,0.0,False
0.05,0.04,0.27,0.977664,0.977664,0.9537808,-0.023883199999999993,0.0,False
0.05,0.05,0.27,0.97185,0.97185,0.9482575,-0.023592500000000016,0.0,False
0.05,0.06,0.27,0.9659439999999999,0.9659439999999999,0.9426467999999999,-0.023297200000000018,0.0,False
0.05,0.07,0.27,0.959946,0.959946,0.9369487,-0.0229973,0.0,False
0.05,0.08,0.27,0.953856,0.953856,0.9311632,-0.02269280000000007,0.0,False
0.05,0.09,0.27,0.947674,0.947674,0.9252903,-0.022383700000000006,0.0,False
0.05,0.1,0.27,0.9414,0.9414,0.91933,-0.022070000000000034,0.0,False
0.05,0.11,0.27,0.935034,0.935034,0.9132823,-0.02175170000000004,0.0,False
0.05,0.12,0.27,0.928576,0.928576,0.9071471999999999,-0.021428800000000026,0.0,False
0.05,0.13,0.27,0.922026,0.922026,0.9009247,-0.02110129999999999,0.0,False
0.05,0.14,0.27,0.915384,0.915384,0.8946147999999999,-0.020769200000000043,0.0,False
0.05,0.15,0.27,0.90865,0.90865,0.8882175,-0.020432499999999965,0.0,False
0.05,0.16,0.27,0.901824,0.901824,0.8817328,-0.020091199999999976,0.0,False
0.05,0.17,0.27,0.894906,0.894906,0.8751607,-0.019745299999999966,0.0,False
0.05,0.18,0.27,0.887896,0.8878962062407934,0.8685013959287536,-0.01939460407124638,0.0,False
0.05,0.19,0.27,0.8807940000000001,0.8809616259362616,0.8619135446394485,-0.018880455360551607,0.0,False
0.05,0.2,0.27,0.8736,0.8742471910382228,0.8555348314863116,-0.018065168513688445,0.0,False
0.05,0.21,0.27,0.866314,0.8677529015466772,0.8493652564693432,-0.016948743530656785,0.0,False
0.05,0.22,0.27,0.858936,0.8614787574616246,0.8434048195885434,-0.015531180411456624,0.0,False
0.05,0.23,0.27,0.8514660000000001,0.855424758783065,0.8376535208439118,-0.013812479156088298,0.0,False
0.05,0.24,0.27,0.843904,0.8495909055109987,0.8321113602354487,-0.01179263976455125,0.0,False
0.05,0.25,0.27,0.8362499999999999,0.8439771976454253,0.826778337763154,-0.009471662236845924,0.0,False
0.05,0.26,0.27,0.8285039999999999,0.838583635186345,0.8216544534270278,-0.006849546572972098,0.0,False
0.05,0.27,0.27,0.8206659999999999,0.8334102181337578,0.8167397072270699,-0.003926292772929996,0.0,False
0.05,0.28,0.27,0.8127359999999999,0.8284569464876638,0.8120340991632806,-0.0007019008367192825,0.0,False
0.05,0.29,0.27,0.8047139999999999,0.8237238202480627,0.8075376292356595,0.002823629235659597,0.002823629235659597,True
0.05,0.3,0.27,0.7966,0.8192108394149547,0.803250297444207,0.006650297444206976,0.006650297444206976,True
0.05,0.31,0.27,0.7883939999999999,0.8149180039883397,0.7991721037889227,0.010778103788922744,0.010778103788922744,True
0.05,0.32,0.27,0.7824,0.8108453139682179,0.795303048269807,0.012903048269807038,0.012903048269807038,True
0.05,0.33,0.27,0.7788999999999999,0.8069927693545891,0.7916431308868596,0.012743130886859633,0.012743130886859633,True
0.05,0.34,0.27,0.7756,0.8033603701474534,0.7881923516400807,0.012592351640080768,0.012592351640080768,True
0.05,0.35,0.27,0.7725,0.799948116346811,0.7849507105294704,0.012450710529470443,0.012450710529470443,True
0.05,0.36,0.27,0.7696000000000001,0.7967560079526613,0.7819182075550283,0.012318207555028216,0.012318207555028216,True
0.05,0.37,0.27,0.7669,0.7937840449650049,0.7790948427167547,0.01219484271675464,0.01219484271675464,True
0.05,0.38,0.27,0.7644,0.7910322273838415,0.7764806160146493,0.012080616014649381,0.012080616014649381,True
0.05,0.39,0.27,0.7621,0.7885005552091711,0.7740755274487124,0.011975527448712442,0.011975527448712442,True
0.05,0.4,0.27,0.76,0.7861890284409938,0.771879577018944,0.011879577018944043,0.011879577018944043,True
0.05,0.41,0.27,0.7581,0.7840976470793097,0.7698927647253442,0.011792764725344185,0.011792764725344185,True
0.05,0.42,0.27,0.7564,0.7822264111241186,0.7681150905679127,0.011715090567912756,0.011715090567912756,True
0.05,0.43,0.27,0.7549,0.7805753205754206,0.7665465545466496,0.011646554546649535,0.011646554546649535,True
0.05,0.44,0.27,0.7536,0.7791443754332156,0.7651871566615548,0.011587156661554743,0.011587156661554743,True
0.05,0.45,0.27,0.7525000000000001,0.7779335756975037,0.7640368969126284,0.01153689691262838,0.01153689691262838,True
0.05,0.46,0.27,0.7516,0.7769429213682849,0.7630957752998706,0.011495775299870559,0.011495775299870559,True
0.05,0.47,0.27,0.7509,0.7761724124455591,0.7623637918232812,0.011463791823281166,0.011463791823281166,True
0.05,0.48,0.27,0.7504,0.7756220489293264,0.76184094648286,0.011440946482860093,0.011440946482860093,True
0.05,0.49,0.27,0.7501,0.7752918308195867,0.7615272392786074,0.011427239278607448,0.011427239278607448,True
0.05,0.5,0.27,0.75,0.7751817581163403,0.7614226702105232,0.011422670210523234,0.011422670210523234,True
0.05,0.51,0.27,0.7501,0.7752918308195867,0.7615272392786074,0.011427239278607448,0.011427239278607448,True
0.05,0.52,0.27,0.7504,0.7756220489293264,0.76184094648286,0.011440946482860093,0.011440946482860093,True
0.05,0.53,0.27,0.7509,0.7761724124455591,0.7623637918232812,0.011463791823281166,0.011463791823281166,True
0.05,0.54,0.27,0.7516,0.7769429213682848,0.7630957752998705,0.011495775299870448,0.011495775299870448,True
0.05,0.55,0.27,0.7525,0.7779335756975037,0.7640368969126284,0.011536896912628491,0.011536896912628491,True
0.05,0.56,0.27,0.7536,0.7791443754332156,0.7651871566615548,0.011587156661554743,0.011587156661554743,True
0.05,0.57,0.27,0.7549,0.7805753205754206,0.7665465545466496,0.011646554546649535,0.011646554546649535,True
0.05,0.58,0.27,0.7564,0.7822264111241186,0.7681150905679127,0.011715090567912756,0.011715090567912756,True
0.05,0.59,0.27,0.7581,0.7840976470793097,0.7698927647253442,0.011792764725344185,0.011792764725344185,True
0.05,0.6,0.27,0.76,0.7861890284409938,0.771879577018944,0.011879577018944043,0.011879577018944043,True
0.05,0.61,0.27,0.7621,0.7885005552091711,0.7740755274487124,0.011975527448712442,0.011975527448712442,True
0.05,0.62,0.27,0.7644,0.7910322273838415,0.7764806160146493,0.012080616014649381,0.012080616014649381,True
0.05,0.63,0.27,0.7669,0.7937840449650049,0.7790948427167547,0.01219484271675464,0.01219484271675464,True
0.05,0.64,0.27,0.7696000000000001,0.7967560079526613,0.7819182075550283,0.012318207555028216,0.012318207555028216,True
0.05,0.65,0.27,0.7725,0.799948116346811,0.7849507105294704,0.012450710529470443,0.012450710529470443,True
0.05,0.66,0.27,0.7756000000000001,0.8033603701474534,0.7881923516400807,0.012592351640080657,0.012592351640080657,True
0.05,0.67,0.27,0.7789,0.8069927693545892,0.7916431308868597,0.012743130886859633,0.012743130886859633,True
0.05,0.68,0.27,0.7824,0.810845313968218,0.7953030482698071,0.01290304826980715,0.01290304826980715,True
0.05,0.69,0.27,0.7883939999999999,0.8149180039883398,0.7991721037889228,0.010778103788922855,0.010778103788922855,True
0.05,0.7,0.27,0.7966,0.8192108394149547,0.803250297444207,0.006650297444206976,0.006650297444206976,True
0.05,0.71,0.27,0.8047139999999999,0.8237238202480627,0.8075376292356595,0.002823629235659597,0.002823629235659597,True
0.05,0.72,0.27,0.8127359999999999,0.8284569464876638,0.8120340991632806,-0.0007019008367192825,0.0,False
0.05,0.73,0.27,0.8206659999999999,0.8334102181337578,0.8167397072270699,-0.003926292772929996,0.0,False
0.05,0.74,0.27,0.8285039999999999,0.838583635186345,0.8216544534270278,-0.006849546572972098,0.0,False
0.05,0.75,0.27,0.8362499999999999,0.8439771976454253,0.826778337763154,-0.009471662236845924,0.0,False
0.05,0.76,0.27,0.843904,0.8495909055109987,0.8321113602354487,-0.01179263976455125,0.0,False
0.05,0.77,0.27,0.8514660000000001,0.8554247587830651,0.8376535208439119,-0.013812479156088187,0.0,False
0.05,0.78,0.27,0.858936,0.8614787574616246,0.8434048195885434,-0.015531180411456624,0.0,False
0.05,0.79,0.27,0.866314,0.8677529015466772,0.8493652564693432,-0.016948743530656785,0.0,False
0.05,0.8,0.27,0.8736,0.8742471910382228,0.8555348314863116,-0.018065168513688445,0.0,False
0.05,0.81,0.27,0.8807940000000001,0.8809616259362616,0.8619135446394485,-0.018880455360551607,0.0,False
0.05,0.82,0.27,0.887896,0.8878962062407932,0.8685013959287535,-0.01939460407124649,0.0,False
0.05,0.83,0.27,0.894906,0.894906,0.8751607,-0.019745299999999966,0.0,False
0.05,0.84,0.27,0.901824,0.901824,0.8817328,-0.020091199999999976,0.0,False
0.05,0.85,0.27,0.90865,0.90865,0.8882175,-0.020432499999999965,0.0,False
0.05,0.86,0.27,0.915384,0.915384,0.8946147999999999,-0.020769200000000043,0.0,False
0.05,0.87,0.27,0.922026,0.922026,0.9009247,-0.02110129999999999,0.0,False
0.05,0.88,0.27,0.928576,0.928576,0.9071471999999999,-0.021428800000000026,0.0,False
0.05,0.89,0.27,0.935034,0.935034,0.9132823,-0.02175170000000004,0.0,False
0.05,0.9,0.27,0.9414,0.9414,0.91933,-0.022070000000000034,0.0,False
0.05,0.91,0.27,0.947674,0.947674,0.9252903,-0.022383700000000006,0.0,False
0.05,0.92,0.27,0.953856,0.953856,0.9311632,-0.02269280000000007,0.0,False
0.05,0.93,0.27,0.959946,0.9599460000000001,0.9369487000000001,-0.022997299999999887,0.0,False
0.05,0.94,0.27,0.9659439999999999,0.965944,0.9426468,-0.023297199999999907,0.0,False
0.05,0.95,0.27,0.97185,0.97185,0.9482575,-0.023592500000000016,0.0,False
0.05,0.96,0.27,0.977664,0.977664,0.9537808,-0.023883199999999993,0.0,False
0.05,0.97,0.27,0.983386,0.983386,0.9592166999999999,-0.02416930000000006,0.0,False
0.05,0.98,0.27,0.9890159999999999,0.9890159999999999,0.9645651999999999,-0.024450799999999995,0.0,False
0.05,0.99,0.27,0.9945539999999999,0.9945539999999999,0.9698262999999999,-0.02472770000000002,0.0,False
0.05,1.0,0.27,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.0,0.28,1.0,1.0,0.975,-0.025000000000000022,0.0,False
0.05,0.01,0.28,0.994356,0.994356,0.9696382,-0.024717800000000012,0.0,False
0.05,0.02,0.28,0.988624,0.988624,0.9641928,-0.024431199999999986,0.0,False
0.05,0.03,0.28,0.982804,0.982804,0.9586638,-0.024140200000000056,0.0,False
0.05,0.04,0.28,0.976896,0.976896,0.9530512,-0.0238448,0.0,False
0.05,0.05,0.28,0.9709,0.9709,0.947355,-0.023545000000000038,0.0,False
0.05,0.06,0.28,0.9648159999999999,0.9648159999999999,0.9415751999999998,-0.02324080000000006,0.0,False
0.05,0.07,0.28,0.9586439999999999,0.9586439999999999,0.9357117999999999,-0.02293220000000007,0.0,False
0.05,0.08,0.28,0.952384,0.9523840000000001,0.9297648000000001,-0.02261919999999995,0.0,False
0.05,0.09,0.28,0.9460360000000001,0.9460360000000001,0.9237342000000001,-0.022301800000000038,0.0,False
0.05,0.1,0.28,0.9396,0.9396,0.91762,-0.02198,0.0,False
0.05,0.11,0.28,0.933076,0.933076,0.9114222,-0.021653800000000056,0.0,False
0.05,0.12,0.28,0.926464,0.926464,0.9051408,-0.021323199999999987,0.0,False
0.05,0.13,0.28,0.919764,0.919764,0.8987758,-0.020988200000000012,0.0,False
0.05,0.14,0.28,0.912976,0.912976,0.8923272,-0.020648800000000023,0.0,False
0.05,0.15,0.28,0.9060999999999999,0.9060999999999999,0.8857949999999999,-0.020305000000000017,0.0,False
0.05,0.16,0.28,0.8991359999999999,0.8991359999999999,0.8791791999999999,-0.019956799999999997,0.0,False
0.05,0.17,0.28,0.892084,0.8920839999999999,0.8724797999999999,-0.01960420000000007,0.0,False
0.05,0.18,0.28,0.8849440000000001,0.8850040559994141,0.8657538531994434,-0.01919014680055664,0.0,False
0.05,0.19,0.28,0.877716,0.8781211798564054,0.8592151208635851,-0.01850087913641496,0.0,False
0.05,0.2,0.28,0.8704000000000001,0.8714568077179365,0.8528839673320397,-0.017516032667960313,0.0,False
0.05,0.21,0.28,0.8629960000000001,0.8650109395840075,0.8467603926048072,-0.01623560739519292,0.0,False
0.05,0.22,0.28,0.855504,0.8587835754546186,0.8408443966818876,-0.014659603318112446,0.0,False
0.05,0.23,0.28,0.847924,0.8527747153297696,0.8351359795632811,-0.012788020436718894,0.0,False
0.05,0.24,0.28,0.840256,0.8469843592094606,0.8296351412489875,-0.010620858751012485,0.0,False
0.05,0.25,0.28,0.8325,0.8414125070936915,0.8243418817390069,-0.008158118260993108,0.0,False
0.05,0.26,0.28,0.8246560000000001,0.8360591589824624,0.8192562010333393,-0.005399798966660763,0.0,False
0.05,0.27,0.28,0.816724,0.8309243148757733,0.8143780991319847,-0.002345900868015338,0.0,False
0.05,0.28,0.28,0.808704,0.8260079747736242,0.8097075760349429,0.0010035760349429435,0.0010035760349429435,True
0.05,0.29,0.28,0.800596,0.821310138676015,0.8052446317422143,0.004648631742214304,0.004648631742214304,True
0.05,0.3,0.28,0.7924,0.8168308065829457,0.8009892662537984,0.008589266253798411,0.008589266253798411,True
0.05,0.31,0.28,0.7861,0.8125699784944165,0.7969414795696956,0.010841479569695611,0.010841479569695611,True
0.05,0.32,0.28,0.7824,0.8085276544104272,0.7931012716899059,0.010701271689905867,0.010701271689905867,True
0.05,0.33,0.28,0.7788999999999999,0.8047038343309778,0.789468642614429,0.010568642614429025,0.010568642614429025,True
0.05,0.34,0.28,0.7756,0.8010985182560684,0.7860435923432649,0.010443592343264974,0.010443592343264974,True
0.05,0.35,0.28,0.7725,0.7977117061856991,0.7828261208764141,0.010326120876414158,0.010326120876414158,True
0.05,0.36,0.28,0.7696000000000001,0.7945433981198695,0.779816228213876,0.01021622821387591,0.01021622821387591,True
