p,beta,classical_value,quantum_value,ideal_gap,robustness,classical_oracle_abs_error
0.88,0.54,0.8944,0.8956600671081174,0.0012600671081174353,0.003184721463874977,0.0
0.89,0.54,0.9021,0.9033846678097719,0.0012846678097718778,0.003184721463875026,0.0
0.9,0.54,0.91,0.9113099074906901,0.0013099074906900432,0.0031847214638750045,0.0
0.91,0.54,0.9181,0.919435786150872,0.0013357861508719315,0.003184721463874917,0.0
0.92,0.54,0.9264,0.9277623037903178,0.0013623037903177648,0.0031847214638752843,0.0
0.93,0.54,0.935208,0.9362894604090272,0.001081460409027124,0.002478768127960828,0.0
0.94,0.54,0.944512,0.9450172560070003,0.0005052560070002432,0.0011353627307258741,0.0
0.95,0.54,0.9538,0.9539456905842372,0.00014569058423719028,0.0003209427631082555,0.0
0.96,0.54,0.9630719999999999,0.9630747641407379,2.7641407379652705e-06,5.9691025121921595e-06,1.1102230246251565e-16
0.97,0.54,0.972328,0.972328,0.0,0.0,0.0
0.98,0.54,0.981568,0.981568,0.0,0.0,0.0
0.99,0.54,0.990792,0.990792,0.0,0.0,0.0
1.0,0.54,1.0,1.0,0.0,0.0,0.0
0.0,0.55,1.0,1.0,0.0,0.0,0.0
0.01,0.55,0.99099,0.99099,0.0,0.0,0.0
0.02,0.55,0.9819599999999999,0.9819599999999999,0.0,0.0,0.0
0.03,0.55,0.9729099999999999,0.9729099999999999,0.0,0.0,1.1102230246251565e-16
0.04,0.55,0.96384,0.96384,0.0,0.0,0.0
0.05,0.55,0.95475,0.9547568718557202,6.871855720236297e-06,1.5111054159983132e-05,1.1102230246251565e-16
0.06,0.55,0.94564,0.9458124825529227,0.00017248255292268144,0.0003868948485582297,0.0
0.07,0.55,0.93651,0.9370690907625474,0.0005590907625474539,0.0012791816542597814,1.1102230246251565e-16
0.08,0.55,0.92736,0.9285266964845948,0.0011666964845948868,0.002722575965898611,0.0
0.09,0.55,0.9181900000000001,0.9201852997190645,0.001995299719064425,0.004748618574706161,0.0
0.1,0.55,0.91,0.9120449004659565,0.0020449004659565118,0.0049628097900108895,0.0
0.11,0.55,0.9021,0.904105498725271,0.0020054987252710044,0.004962809790010881,0.0
0.12,0.55,0.8944,0.8963670944970079,0.0019670944970079374,0.004962809790010928,0.0
0.13,0.55,0.8869,0.8888296877811672,0.0019296877811671997,0.004962809790010749,1.1102230246251565e-16
0.14,0.55,0.8795999999999999,0.881493278577749,0.0018932785777490135,0.004962809790010915,0.0
0.15,0.55,0.8724999999999999,0.8743578668867531,0.0018578668867531567,0.00496280979001085,1.1102230246251565e-16
0.16,0.55,0.8655999999999999,0.8674234527081797,0.0018234527081797403,0.0049628097900108435,1.1102230246251565e-16
0.17,0.55,0.8589,0.8606900360420288,0.0017900360420287642,0.004962809790010899,0.0
0.18,0.55,0.8524,0.8541576168883003,0.0017576168883002286,0.00496280979001102,1.1102230246251565e-16
0.19,0.55,0.8461000000000001,0.8478261952469941,0.0017261952469940223,0.004962809790010892,0.0
0.2,0.55,0.8400000000000001,0.8416957711181103,0.0016957711181102564,0.004962809790010826,2.220446049250313e-16
0.21,0.55,0.8341000000000001,0.835766344501649,0.0016663445016489309,0.0049628097900108244,1.1102230246251565e-16
0.22,0.55,0.8284,0.8300379153976101,0.0016379153976100458,0.004962809790010892,0.0
0.23,0.55,0.8229,0.8245104838059936,0.001610483805993601,0.004962809790011031,0.0
0.24,0.55,0.8176,0.8191840497267995,0.0015840497267994857,0.004962809790010898,0.0
0.25,0.55,0.8125,0.8140586131600278,0.0015586131600278108,0.004962809790010832,0.0
0.26,0.55,0.8076,0.8091341741056786,0.0015341741056785763,0.0049628097900108374,0.0
0.27,0.55,0.8029,0.8044107325637517,0.0015107325637517821,0.004962809790010917,1.1102230246251565e-16
0.28,0.55,0.7984,0.7998882885342473,0.0014882885342473173,0.004962809790010704,0.0
0.29,0.55,0.7941,0.7955668420171653,0.001466842017165293,0.004962809790010562,1.1102230246251565e-16
0.3,0.55,0.79,0.7914463930125057,0.001446393012505709,0.004962809790010492,1.1102230246251565e-16
0.31,0.55,0.7861,0.7875269415202686,0.0014269415202685654,0.0049628097900105,1.1102230246251565e-16
0.32,0.55,0.7824,0.7838084875404538,0.0014084875404538622,0.004962809790010588,0.0
0.33,0.55,0.7788999999999999,0.7802910310730615,0.0013910310730615993,0.0049628097900107585,0.0
0.34,0.55,0.7756,0.7769745721180916,0.001374572118091666,0.004962809790010614,1.1102230246251565e-16
0.35,0.55,0.7725,0.7738591106755444,0.001359110675544395,0.004962809790011355,0.0
0.36,0.55,0.7696000000000001,0.7709446467454192,0.0013446467454191202,0.004962809790010564,0.0
0.37,0.55,0.7669,0.7682311803277166,0.001331180327716619,0.004962809790011078,0.0
0.38,0.55,0.7644,0.7657187114224364,0.0013187114224364471,0.004962809790011271,0.0
0.39,0.55,0.7621,0.7634072400295785,0.0013072400295784936,0.004962809790010712,0.0
0.4,0.55,0.76,0.7612967661491432,0.0012967661491432025,0.004962809790011076,0.0
0.41,0.55,0.7581,0.7593872897811302,0.0012872897811302408,0.004962809790011106,0.0
0.42,0.55,0.7564,0.7576788109255397,0.0012788109255397195,0.004962809790011224,1.1102230246251565e-16
0.43,0.55,0.7549,0.7561713295823715,0.0012713295823715276,0.004962809790010999,0.0
0.44,0.55,0.7536,0.7548648457516258,0.001264845751625776,0.004962809790010859,0.0
0.45,0.55,0.7525000000000001,0.7537593594333025,0.001259359433302465,0.004962809790010807,0.0
0.46,0.55,0.7516,0.7528548706274016,0.0012548706274015942,0.0049628097900108435,0.0
0.47,0.55,0.7509,0.7521513793339232,0.0012513793339231638,0.00496280979001097,0.0
0.48,0.55,0.7504,0.7516488855528671,0.0012488855528671738,0.004962809790011187,0.0
0.49,0.55,0.7501,0.7513473892842335,0.0012473892842335133,0.0049628097900110526,0.0
0.5,0.55,0.75,0.7512468905280223,0.001246890528022293,0.004962809790011008,0.0
0.51,0.55,0.7501,0.7513473892842335,0.0012473892842335133,0.0049628097900110526,0.0
0.52,0.55,0.7504,0.7516488855528671,0.0012488855528671738,0.004962809790011187,0.0
0.53,0.55,0.7509,0.7521513793339232,0.0012513793339231638,0.00496280979001097,1.1102230246251565e-16
0.54,0.55,0.7516,0.7528548706274016,0.0012548706274015942,0.0049628097900108435,0.0
0.55,0.55,0.7525,0.7537593594333025,0.001259359433302576,0.004962809790011244,0.0
0.56,0.55,0.7536,0.7548648457516258,0.001264845751625776,0.004962809790010859,0.0
0.57,0.55,0.7549,0.7561713295823715,0.0012713295823715276,0.004962809790010999,0.0
0.58,0.55,0.7564,0.7576788109255397,0.0012788109255397195,0.004962809790011224,0.0
0.59,0.55,0.7581,0.7593872897811302,0.0012872897811302408,0.004962809790011106,0.0
0.6,0.55,0.76,0.7612967661491432,0.0012967661491432025,0.004962809790011076,0.0
0.61,0.55,0.7621,0.7634072400295785,0.0013072400295784936,0.004962809790010712,0.0
0.62,0.55,0.7644,0.7657187114224364,0.0013187114224364471,0.004962809790011271,0.0
0.63,0.55,0.7669,0.7682311803277165,0.001331180327716508,0.004962809790010666,0.0
0.64,0.55,0.7696000000000001,0.7709446467454192,0.0013446467454191202,0.004962809790010564,0.0
0.65,0.55,0.7725,0.7738591106755442,0.0013591106755442839,0.004962809790010952,0.0
0.66,0.55,0.7756000000000001,0.7769745721180917,0.001374572118091666,0.004962809790010612,0.0
0.67,0.55,0.7789,0.7802910310730616,0.0013910310730615993,0.004962809790010756,0.0
0.68,0.55,0.7824,0.783808487540454,0.0014084875404539732,0.004962809790010976,0.0
0.69,0.55,0.7861,0.7875269415202686,0.0014269415202685654,0.0049628097900105,0.0
0.7,0.55,0.79,0.7914463930125057,0.001446393012505709,0.004962809790010492,0.0
0.71,0.55,0.7941,0.7955668420171653,0.001466842017165293,0.004962809790010562,0.0
0.72,0.55,0.7984,0.7998882885342473,0.0014882885342473173,0.004962809790010704,0.0
0.73,0.55,0.8029,0.8044107325637517,0.0015107325637517821,0.004962809790010917,0.0
0.74,0.55,0.8076,0.8091341741056786,0.0015341741056785763,0.0049628097900108374,0.0
0.75,0.55,0.8125,0.8140586131600278,0.0015586131600278108,0.004962809790010832,0.0
0.76,0.55,0.8176,0.8191840497267995,0.0015840497267994857,0.004962809790010898,0.0
0.77,0.55,0.8229,0.8245104838059936,0.001610483805993601,0.004962809790011031,0.0
0.78,0.55,0.8284,0.8300379153976101,0.0016379153976100458,0.004962809790010892,0.0
0.79,0.55,0.8341000000000001,0.835766344501649,0.0016663445016489309,0.0049628097900108244,0.0
0.8,0.55,0.8400000000000001,0.8416957711181103,0.0016957711181102564,0.004962809790010826,0.0
0.81,0.55,0.8461000000000001,0.8478261952469941,0.0017261952469940223,0.004962809790010892,0.0
0.82,0.55,0.8523999999999999,0.8541576168883002,0.0017576168883002286,0.004962809790011021,0.0
0.83,0.55,0.8589,0.8606900360420286,0.0017900360420286532,0.004962809790010592,0.0
0.84,0.55,0.8655999999999999,0.8674234527081797,0.0018234527081797403,0.0049628097900108435,0.0
0.85,0.55,0.8724999999999999,0.8743578668867531,0.0018578668867531567,0.00496280979001085,0.0
0.86,0.55,0.8795999999999999,0.881493278577749,0.0018932785777490135,0.004962809790010915,0.0
0.87,0.55,0.8869,0.8888296877811672,0.0019296877811671997,0.004962809790010749,0.0
0.88,0.55,0.8944,0.8963670944970079,0.0019670944970079374,0.004962809790010928,0.0
0.89,0.55,0.9021,0.904105498725271,0.0020054987252710044,0.004962809790010881,0.0
0.9,0.55,0.91,0.9120449004659565,0.0020449004659565118,0.0049628097900108895,0.0
0.91,0.55,0.9181900000000001,0.9201852997190645,0.001995299719064425,0.004748618574706161,0.0
0.92,0.55,0.92736,0.9285266964845948,0.0011666964845948868,0.002722575965898611,0.0
0.93,0.55,0.9365100000000001,0.9370690907625476,0.000559090762547565,0.0012791816542600347,0.0
0.94,0.55,0.94564,0.9458124825529227,0.00017248255292268144,0.0003868948485582297,0.0
0.95,0.55,0.95475,0.9547568718557202,6.871855720236297e-06,1.5111054159983132e-05,0.0
0.96,0.55,0.96384,0.96384,0.0,0.0,0.0
0.97,0.55,0.9729099999999999,0.9729099999999999,0.0,0.0,0.0
0.98,0.55,0.9819599999999999,0.9819599999999999,0.0,0.0,0.0
0.99,0.55,0.99099,0.99099,0.0,0.0,0.0
1.0,0.55,1.0,1.0,0.0,0.0,0.0
0.0,0.56,1.0,1.0,0.0,0.0,0.0
0.01,0.56,0.991188,0.991188,0.0,0.0,0.0
0.02,0.56,0.9823519999999999,0.982352,1.1102230246251565e-16,0.0,0.0
0.03,0.56,0.973492,0.973492,0.0,0.0,1.1102230246251565e-16
0.04,0.56,0.9646079999999999,0.9646079999999999,0.0,0.0,0.0
0.05,0.56,0.9557,0.9557,0.0,0.0,1.1102230246251565e-16
0.06,0.56,0.946768,0.946782503936759,1.4503936758947233e-05,3.246308132289851e-05,0.0
0.07,0.56,0.937812,0.938020087831597,0.0002080878315969814,0.00047506458579813746,0.0
0.08,0.56,0.9288320000000001,0.9294591065794274,0.0006271065794273278,0.001460224197880284,0.0
0.09,0.56,0.9198280000000001,0.9210995601802501,0.0012715601802499865,0.0030196188751793044,0.0
0.1,0.56,0.9108,0.9129414486340649,0.0021414486340648464,0.005185840852615712,0.0
0.11,0.56,0.9021,0.9049847719408719,0.0028847719408718886,0.007123161513077997,0.0
0.12,0.56,0.8944,0.8972295301006712,0.002829530100671218,0.007123161513078146,1.1102230246251565e-16
0.13,0.56,0.8869,0.8896757231134627,0.002775723113462636,0.0071231615130779476,1.1102230246251565e-16
0.14,0.56,0.8795999999999999,0.8823233509792463,0.002723350979246364,0.00712316151307796,0.0
0.15,0.56,0.8724999999999999,0.8751724136980222,0.0026724136980222912,0.007123161513077898,0.0
0.16,0.56,0.8655999999999999,0.8682229112697905,0.002622911269790529,0.00712316151307806,1.1102230246251565e-16
0.17,0.56,0.8589,0.8614748436945509,0.0025748436945508546,0.007123161513077846,0.0
0.18,0.56,0.8524,0.8549282109723036,0.0025282109723036017,0.007123161513078168,1.1102230246251565e-16
0.19,0.56,0.8461000000000001,0.8485830131030485,0.002483013103048437,0.007123161513078108,1.1102230246251565e-16
0.2,0.56,0.8400000000000001,0.8424392500867856,0.0024392500867854716,0.007123161513077967,1.1102230246251565e-16
0.21,0.56,0.8341000000000001,0.8364969219235149,0.0023969219235148165,0.007123161513078067,0.0
0.22,0.56,0.8284,0.8307560286132364,0.0023560286132363606,0.007123161513078089,0.0
0.23,0.56,0.8229,0.8252165701559501,0.002316570155950104,0.007123161513078028,0.0
0.24,0.56,0.8176,0.819878546551656,0.0022785465516560466,0.007123161513077877,0.0
0.25,0.56,0.8125,0.8147419578003543,0.0022419578003542995,0.007123161513077987,0.0
0.26,0.56,0.8076,0.8098068039020447,0.0022068039020447516,0.007123161513078011,0.0
0.27,0.56,0.8029,0.8050730848567274,0.002173084856727403,0.0071231615130779476,0.0
0.28,0.56,0.7984,0.8005408006644024,0.0021408006644023647,0.007123161513078156,0.0
0.29,0.56,0.7941,0.7962099513250694,0.0021099513250694146,0.007123161513077906,1.1102230246251565e-16
0.3,0.56,0.79,0.7920805368387287,0.002080536838728664,0.007123161513077556,1.1102230246251565e-16
0.31,0.56,0.7861,0.7881525572053802,0.0020525572053802232,0.007123161513077486,2.220446049250313e-16
0.32,0.56,0.7824,0.7844260124250242,0.002026012425024204,0.007123161513078093,1.1102230246251565e-16
0.33,0.56,0.7788999999999999,0.7809009024976602,0.002000902497660273,0.007123161513078228,0.0
0.34,0.56,0.7756,0.7775772274232884,0.00197722742328843,0.007123161513077867,1.1102230246251565e-16
0.35,0.56,0.7725,0.774454987201909,0.0019549872019090087,0.007123161513078203,1.1102230246251565e-16
0.36,0.56,0.7696000000000001,0.7715341818335216,0.0019341818335215644,0.00712316151307763,0.0
0.37,0.56,0.7669,0.7688148113181266,0.0019148113181265414,0.007123161513077769,0.0
0.38,0.56,0.7644,0.7662968756557238,0.0018968756557238287,0.007123161513078222,0.0
0.39,0.56,0.7621,0.7639803748463132,0.0018803748463132042,0.00712316151307816,0.0
0.4,0.56,0.76,0.7618653088898948,0.001865308889894779,0.007123161513077993,0.0
0.41,0.56,0.7581,0.7599516777864687,0.001851677786468664,0.007123161513078143,0.0
0.42,0.56,0.7564,0.7582394815360347,0.0018394815360347483,0.0071231615130781896,1.1102230246251565e-16
0.43,0.56,0.7549,0.756728720138593,0.0018287201385930318,0.007123161513078129,0.0
0.44,0.56,0.7536,0.7554193935941436,0.0018193935941435146,0.00712316151307796,0.0
0.45,0.56,0.7525000000000001,0.7543115019026863,0.0018115019026861967,0.007123161513077683,0.0
0.46,0.56,0.7516,0.7534050450642212,0.001805045064221189,0.0071231615130777325,0.0
0.47,0.56,0.7509,0.7527000230787485,0.0018000230787484917,0.007123161513078111,0.0
0.48,0.56,0.7504,0.7521964359462678,0.0017964359462678825,0.007123161513077946,0.0
0.49,0.56,0.7501,0.7518942836667796,0.0017942836667795836,0.007123161513078107,0.0
0.5,0.56,0.75,0.7517935662402835,0.001793566240283484,0.007123161513078162,0.0
0.51,0.56,0.7501,0.7518942836667796,0.0017942836667795836,0.007123161513078107,0.0
0.52,0.56,0.7504,0.7521964359462678,0.0017964359462678825,0.007123161513077946,0.0
0.53,0.56,0.7509,0.7527000230787484,0.0018000230787483806,0.007123161513077674,0.0
0.54,0.56,0.7516,0.7534050450642212,0.001805045064221189,0.0071231615130777325,0.0
0.55,0.56,0.7525,0.7543115019026863,0.0018115019026863077,0.007123161513078119,0.0
0.56,0.56,0.7536,0.7554193935941436,0.0018193935941435146,0.00712316151307796,0.0
0.57,0.56,0.7549,0.756728720138593,0.0018287201385930318,0.007123161513078129,0.0
0.58,0.56,0.7564,0.7582394815360347,0.0018394815360347483,0.0071231615130781896,0.0
0.59,0.56,0.7581,0.7599516777864685,0.001851677786468553,0.007123161513077719,0.0
0.6,0.56,0.76,0.7618653088898948,0.001865308889894779,0.007123161513077993,0.0
0.61,0.56,0.7621,0.7639803748463132,0.0018803748463132042,0.00712316151307816,0.0
0.62,0.56,0.7644,0.7662968756557238,0.0018968756557238287,0.007123161513078222,0.0
0.63,0.56,0.7669,0.7688148113181266,0.0019148113181265414,0.007123161513077769,0.0
0.64,0.56,0.7696000000000001,0.7715341818335216,0.0019341818335215644,0.00712316151307763,0.0
0.65,0.56,0.7725,0.774454987201909,0.0019549872019090087,0.007123161513078203,0.0
0.66,0.56,0.7756000000000001,0.7775772274232885,0.00197722742328843,0.007123161513077864,0.0
0.67,0.56,0.7789,0.7809009024976603,0.002000902497660273,0.007123161513078225,0.0
0.68,0.56,0.7824,0.7844260124250242,0.002026012425024204,0.007123161513078093,0.0
0.69,0.56,0.7861,0.7881525572053804,0.0020525572053803343,0.007123161513077869,0.0
0.7,0.56,0.79,0.7920805368387287,0.002080536838728664,0.007123161513077556,0.0
0.71,0.56,0.7941,0.7962099513250694,0.0021099513250694146,0.007123161513077906,0.0
0.72,0.56,0.7984,0.8005408006644024,0.0021408006644023647,0.007123161513078156,0.0
0.73,0.56,0.8029,0.8050730848567274,0.002173084856727403,0.0071231615130779476,0.0
0.74,0.56,0.8076,0.8098068039020447,0.0022068039020447516,0.007123161513078011,0.0
0.75,0.56,0.8125,0.8147419578003543,0.0022419578003542995,0.007123161513077987,0.0
0.76,0.56,0.8176,0.819878546551656,0.0022785465516560466,0.007123161513077877,0.0
0.77,0.56,0.8229,0.8252165701559501,0.002316570155950104,0.007123161513078028,0.0
0.78,0.56,0.8284,0.8307560286132364,0.0023560286132363606,0.007123161513078089,0.0
0.79,0.56,0.8341000000000001,0.8364969219235148,0.0023969219235147055,0.007123161513077739,0.0
0.8,0.56,0.8400000000000001,0.8424392500867856,0.0024392500867854716,0.007123161513077967,0.0
0.81,0.56,0.8461000000000001,0.8485830131030485,0.002483013103048437,0.007123161513078108,0.0
0.82,0.56,0.8523999999999999,0.8549282109723035,0.0025282109723036017,0.0071231615130781705,0.0
0.83,0.56,0.8589,0.8614748436945509,0.0025748436945508546,0.007123161513077846,0.0
0.84,0.56,0.8655999999999999,0.8682229112697905,0.002622911269790529,0.00712316151307806,0.0
0.85,0.56,0.8724999999999999,0.8751724136980222,0.0026724136980222912,0.007123161513077898,0.0
0.86,0.56,0.8795999999999999,0.8823233509792463,0.002723350979246364,0.00712316151307796,0.0
0.87,0.56,0.8869,0.8896757231134627,0.002775723113462636,0.0071231615130779476,0.0
0.88,0.56,0.8944,0.8972295301006712,0.002829530100671218,0.007123161513078146,0.0
0.89,0.56,0.9021,0.9049847719408719,0.0028847719408718886,0.007123161513077997,0.0
0.9,0.56,0.9108,0.9129414486340649,0.0021414486340648464,0.005185840852615712,0.0
0.91,0.56,0.9198280000000001,0.9210995601802501,0.0012715601802499865,0.0030196188751793044,0.0
0.92,0.56,0.9288320000000001,0.9294591065794274,0.0006271065794273278,0.001460224197880284,1.1102230246251565e-16
0.93,0.56,0.9378120000000001,0.9380200878315972,0.00020808783159709243,0.00047506458579839073,0.0
0.94,0.56,0.946768,0.946782503936759,1.4503936758947233e-05,3.246308132289851e-05,0.0
0.95,0.56,0.9557,0.9557,0.0,0.0,0.0
0.96,0.56,0.964608,0.9646079999999999,-1.1102230246251565e-16,0.0,0.0
0.97,0.56,0.973492,0.973492,0.0,0.0,0.0
0.98,0.56,0.9823519999999999,0.9823519999999999,0.0,0.0,0.0
0.99,0.56,0.991188,0.991188,0.0,0.0,0.0
1.0,0.56,1.0,1.0,0.0,0.0,0.0
0.0,0.57,1.0,1.0,0.0,0.0,0.0
0.01,0.57,0.991386,0.991386,0.0,0.0,1.1102230246251565e-16
0.02,0.57,0.982744,0.9827440000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.03,0.57,0.974074,0.974074,0.0,0.0,0.0
0.04,0.57,0.965376,0.965376,0.0,0.0,0.0
0.05,0.57,0.95665,0.95665,0.0,0.0,1.1102230246251565e-16
0.06,0.57,0.947896,0.9478960000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.07,0.57,0.939114,0.9391413382909879,2.7338290987888314e-05,6.225396837902144e-05,1.1102230246251565e-16
0.08,0.57,0.930304,0.9305584425092603,0.00025444250926032197,0.0005909592848242651,0.0
0.09,0.57,0.921466,0.9221774972165144,0.0007114972165144229,0.0016853035067132683,1.1102230246251565e-16
0.1,0.57,0.9126000000000001,0.9139985024127504,0.001398502412750302,0.0033780373711497533,0.0
0.11,0.57,0.903706,0.9060214580979681,0.0023154580979680706,0.005702797356610099,1.1102230246251565e-16
0.12,0.57,0.894784,0.8982463642721676,0.0034623642721676173,0.008694026067244608,0.0
0.13,0.57,0.8869,0.890673220935349,0.003773220935348931,0.009658253325669709,1.1102230246251565e-16
0.14,0.57,0.8795999999999999,0.8833020280875122,0.003702028087512299,0.009658253325670075,0.0
0.15,0.57,0.8724999999999999,0.8761327857286573,0.0036327857286573284,0.009658253325670007,0.0
0.16,0.57,0.8655999999999999,0.869165493858784,0.00356549385878413,0.009658253325669787,1.1102230246251565e-16
0.17,0.57,0.8589,0.8624001524778928,0.003500152477892815,0.009658253325669702,0.0
0.18,0.57,0.8524,0.8558367615859834,0.0034367615859833833,0.009658253325669764,0.0
0.19,0.57,0.8461000000000001,0.8494753211830559,0.003375321183055835,0.009658253325669983,1.1102230246251565e-16
0.2,0.57,0.8400000000000001,0.84331583126911,0.003315831269109948,0.009658253325669724,0.0
0.21,0.57,0.8341000000000001,0.837358291844146,0.003258291844145944,0.009658253325669617,0.0
0.22,0.57,0.8284,0.831602702908164,0.0032027029081639347,0.009658253325669997,0.0
0.23,0.57,0.8229,0.8260490644611636,0.0031490644611635865,0.009658253325669882,0.0
0.24,0.57,0.8176,0.8206973765031451,0.0030973765031451217,0.009658253325669925,0.0
0.25,0.57,0.8125,0.8155476390341084,0.003047639034108429,0.009658253325669794,0.0
0.26,0.57,0.8076,0.8105998520540536,0.00299985205405362,0.009658253325669828,0.0
0.27,0.57,0.8029,0.8058540155629805,0.002954015562980583,0.00965825332566968,1.1102230246251565e-16
0.28,0.57,0.7984,0.8013101295608894,0.0029101295608894295,0.009658253325669703,0.0
0.29,0.57,0.7941,0.7969681940477801,0.0028681940477800483,0.009658253325669537,1.1102230246251565e-16
0.3,0.57,0.79,0.7928282090236526,0.0028282090236525503,0.009658253325669549,1.1102230246251565e-16
0.31,0.57,0.7861,0.788890174488507,0.0027901744885069357,0.009658253325669747,1.1102230246251565e-16
0.32,0.57,0.7824,0.7851540904423431,0.0027540904423430934,0.009658253325669752,0.0
0.33,0.57,0.7788999999999999,0.7816199568851611,0.0027199568851611344,0.00965825332566995,0.0
0.34,0.57,0.7756,0.7782877738169609,0.0026877738169609477,0.009658253325669944,0.0
0.35,0.57,0.7725,0.7751575412377425,0.0026575412377425334,0.009658253325669733,1.1102230246251565e-16
0.36,0.57,0.7696000000000001,0.7722292591475061,0.0026292591475060023,0.009658253325669712,0.0
0.37,0.57,0.7669,0.7695029275462513,0.0026029275462512436,0.009658253325669485,0.0
0.38,0.57,0.7644,0.7669785464339784,0.002578546433978479,0.009658253325669866,1.1102230246251565e-16
0.39,0.57,0.7621,0.7646561158106874,0.002556115810687376,0.009658253325669622,0.0
0.4,0.57,0.76,0.7625356356763783,0.0025356356763782673,0.009658253325669997,0.0
0.41,0.57,0.7581,0.7606171060310509,0.0025171060310509308,0.009658253325670161,0.0
0.42,0.57,0.7564,0.7589005268747053,0.0025005268747053666,0.009658253325670111,2.220446049250313e-16
0.43,0.57,0.7549,0.7573858982073416,0.0024858982073415747,0.009658253325669835,0.0
0.44,0.57,0.7536,0.7560732200289597,0.002473220028959666,0.009658253325669768,0.0
0.45,0.57,0.7525000000000001,0.7549624923395597,0.002462492339559641,0.009658253325669908,0.0
0.46,0.57,0.7516,0.7540537151391414,0.002453715139141388,0.009658253325669828,0.0
0.47,0.57,0.7509,0.753346888427705,0.0024468884277050185,0.00965825332566996,0.0
0.48,0.57,0.7504,0.7528420122052504,0.002442012205250421,0.00965825332566987,0.0
0.49,0.57,0.7501,0.7525390864717776,0.002439086471777596,0.00965825332566955,0.0
0.5,0.57,0.75,0.7524381112272868,0.0024381112272867655,0.00965825332566988,0.0
0.51,0.57,0.7501,0.7525390864717776,0.002439086471777596,0.00965825332566955,0.0
0.52,0.57,0.7504,0.7528420122052504,0.002442012205250421,0.00965825332566987,0.0
0.53,0.57,0.7509,0.753346888427705,0.0024468884277050185,0.00965825332566996,0.0
0.54,0.57,0.7516,0.7540537151391413,0.002453715139141277,0.009658253325669396,0.0
0.55,0.57,0.7525,0.7549624923395596,0.002462492339559641,0.009658253325669913,0.0
0.56,0.57,0.7536,0.7560732200289597,0.002473220028959666,0.009658253325669768,0.0
0.57,0.57,0.7549,0.7573858982073416,0.0024858982073415747,0.009658253325669835,0.0
0.58,0.57,0.7564,0.7589005268747053,0.0025005268747053666,0.009658253325670111,0.0
0.59,0.57,0.7581,0.7606171060310508,0.0025171060310508198,0.00965825332566974,0.0
0.6,0.57,0.76,0.7625356356763783,0.0025356356763782673,0.009658253325669997,0.0
0.61,0.57,0.7621,0.7646561158106874,0.002556115810687376,0.009658253325669622,0.0
0.62,0.57,0.7644,0.7669785464339784,0.002578546433978479,0.009658253325669866,0.0
0.63,0.57,0.7669,0.7695029275462513,0.0026029275462512436,0.009658253325669485,0.0
0.64,0.57,0.7696000000000001,0.7722292591475061,0.0026292591475060023,0.009658253325669712,0.0
0.65,0.57,0.7725,0.7751575412377425,0.0026575412377425334,0.009658253325669733,0.0
0.66,0.57,0.7756000000000001,0.7782877738169609,0.0026877738169608367,0.009658253325669545,0.0
0.67,0.57,0.7789,0.7816199568851612,0.0027199568851611344,0.009658253325669944,0.0
0.68,0.57,0.7824,0.7851540904423431,0.0027540904423430934,0.009658253325669752,0.0
0.69,0.57,0.7861,0.788890174488507,0.0027901744885069357,0.009658253325669747,0.0
0.7,0.57,0.79,0.7928282090236526,0.0028282090236525503,0.009658253325669549,0.0
0.71,0.57,0.7941,0.7969681940477801,0.0028681940477800483,0.009658253325669537,0.0
0.72,0.57,0.7984,0.8013101295608894,0.0029101295608894295,0.009658253325669703,0.0
0.73,0.57,0.8029,0.8058540155629805,0.002954015562980583,0.00965825332566968,0.0
0.74,0.57,0.8076,0.8105998520540536,0.00299985205405362,0.009658253325669828,0.0
0.75,0.57,0.8125,0.8155476390341085,0.00304763903410854,0.009658253325670142,0.0
0.76,0.57,0.8176,0.8206973765031451,0.0030973765031451217,0.009658253325669925,0.0
0.77,0.57,0.8229,0.8260490644611636,0.0031490644611635865,0.009658253325669882,0.0
0.78,0.57,0.8284,0.8316027029081638,0.0032027029081638236,0.009658253325669665,0.0
0.79,0.57,0.8341000000000001,0.837358291844146,0.003258291844145944,0.009658253325669617,0.0
0.8,0.57,0.8400000000000001,0.84331583126911,0.003315831269109948,0.009658253325669724,0.0
0.81,0.57,0.8461000000000001,0.8494753211830559,0.003375321183055835,0.009658253325669983,0.0
0.82,0.57,0.8523999999999999,0.8558367615859834,0.0034367615859834943,0.009658253325670076,0.0
0.83,0.57,0.8589,0.8624001524778928,0.003500152477892815,0.009658253325669702,0.0
0.84,0.57,0.8655999999999999,0.869165493858784,0.00356549385878413,0.009658253325669787,0.0
0.85,0.57,0.8724999999999999,0.8761327857286573,0.0036327857286573284,0.009658253325670007,0.0
0.86,0.57,0.8795999999999999,0.8833020280875121,0.003702028087512188,0.009658253325669787,0.0
0.87,0.57,0.8869,0.890673220935349,0.003773220935348931,0.009658253325669709,0.0
0.88,0.57,0.894784,0.8982463642721676,0.0034623642721676173,0.008694026067244608,0.0
0.89,0.57,0.903706,0.906021458097968,0.0023154580979679595,0.0057027973566098275,0.0
0.9,0.57,0.9126000000000001,0.9139985024127504,0.001398502412750302,0.0033780373711497533,0.0
